"ID","Area","COUNTY","EXTERNAL","DISTRICT","SUPER_DIST_25"
203,0.020290,1,0,50,1
213,0.025999,1,0,49,1
179,0.031110,1,0,48,1
180,0.039765,1,0,48,1
182,0.065966,1,0,48,1
214,0.019057,1,0,49,1
183,0.054618,1,0,48,1
211,0.022819,1,0,49,1
215,0.070285,1,0,49,1
210,0.037051,1,0,49,1
40,0.407804,1,0,10,3
27,0.503182,1,0,9,3
109,0.579964,1,0,13,2
111,0.818714,1,0,13,2
110,0.837698,1,0,13,2
103,0.506377,1,0,12,2
148,0.110115,1,0,21,2
139,0.077093,1,0,17,2
137,0.238608,1,0,17,2
143,0.113119,1,0,17,2
186,0.058568,1,0,48,1
187,0.044581,1,0,48,1
185,0.032445,1,0,48,1
189,0.027413,1,0,21,1
150,0.075023,1,0,21,1
184,0.041461,1,0,21,1
149,0.021672,1,0,21,1
206,0.021334,1,0,50,1
209,0.072152,1,0,49,1
205,0.027997,1,0,50,1
204,0.016854,1,0,50,1
208,0.020940,1,0,49,1
212,0.027027,1,0,49,1
112,0.630500,1,0,14,2
108,0.434936,1,0,12,2
53,0.338061,1,0,11,2
44,0.440487,1,0,11,2
43,0.605092,1,0,11,2
105,0.204421,1,0,12,2
107,0.682373,1,0,12,2
52,0.292968,1,0,11,2
50,0.244840,1,0,11,2
106,0.487679,1,0,12,2
51,0.469136,1,0,11,2
32,0.423819,1,0,7,3
104,0.453983,1,0,12,2
33,0.496750,1,0,7,3
37,0.299608,1,0,10,3
49,0.238674,1,0,11,2
36,0.454829,1,0,10,3
41,0.375087,1,0,10,3
39,0.422913,1,0,10,3
38,0.371280,1,0,10,3
28,0.383825,1,0,9,3
24,0.497123,1,0,9,3
25,0.464114,1,0,9,3
23,0.360347,1,0,9,3
300,0.492449,1,0,46,4
271,0.156217,1,0,28,4
305,0.045668,1,0,44,4
304,0.089881,1,0,44,4
330,0.130984,1,0,32,4
323,0.499226,1,0,33,4
216,0.353520,1,0,29,4
270,0.302007,1,0,28,4
286,0.651614,1,0,34,4
285,0.703084,1,0,34,4
283,0.483362,1,0,30,4
284,0.662574,1,0,34,4
325,0.745253,1,0,33,4
324,0.495150,1,0,33,4
326,0.505645,1,0,33,4
301,0.496620,1,0,46,4
302,0.498224,1,0,46,4
296,0.495728,1,0,45,4
297,0.494712,1,0,45,4
295,0.504093,1,0,45,4
230,0.306231,1,0,26,4
260,0.430505,1,0,24,6
259,0.774770,1,0,24,6
258,1.290685,1,0,23,4
252,0.281574,1,0,23,4
251,0.333467,1,0,23,4
249,0.257511,1,0,23,4
362,0.514422,1,0,37,5
359,0.250743,1,0,37,5
361,0.875247,1,0,37,5
346,0.494863,1,0,42,5
355,0.710844,1,0,38,5
354,0.896056,1,0,38,5
353,0.901395,1,0,38,5
350,0.413914,1,0,41,5
339,0.347647,1,0,43,5
347,1.226716,1,0,42,5
348,0.483273,1,0,41,5
360,0.533907,1,0,37,5
363,0.998045,1,0,37,5
368,0.924323,1,0,36,5
303,0.460301,1,0,46,4
299,0.491471,1,0,45,4
334,0.492717,1,0,43,5
329,0.438157,1,0,33,4
369,0.624959,1,0,36,5
366,0.498150,1,0,36,5
364,0.553501,1,0,36,5
288,0.622137,1,0,34,4
358,0.497752,1,0,37,5
376,0.498607,1,0,35,4
377,0.503385,1,0,35,4
367,0.492535,1,0,36,5
371,0.379719,1,0,35,4
328,0.388064,1,0,33,4
314,0.362342,1,0,40,4
327,0.374056,1,0,33,4
289,0.621322,1,0,34,4
375,0.377015,1,0,35,4
378,0.512338,1,0,35,4
365,0.421551,1,0,36,5
374,0.489635,1,0,35,4
373,0.483593,1,0,35,4
357,0.498177,1,0,37,5
356,0.460039,1,0,37,5
320,0.364147,1,0,39,4
351,0.836416,1,0,41,5
372,0.458408,1,0,35,4
352,0.532244,1,0,38,5
290,0.940823,1,0,34,4
291,0.440217,1,0,34,4
319,0.319043,1,0,39,4
370,0.774131,1,0,35,4
322,0.516815,1,0,39,4
321,0.487048,1,0,39,4
318,0.671873,1,0,39,4
317,0.319287,1,0,40,4
316,0.497011,1,0,40,4
310,0.489402,1,0,44,4
349,0.732000,1,0,41,5
335,0.497872,1,0,43,5
338,0.654346,1,0,43,5
336,0.498040,1,0,43,5
337,0.500292,1,0,43,5
313,0.366371,1,0,40,4
311,0.493548,1,0,44,4
315,0.496656,1,0,40,4
306,0.464319,1,0,44,4
312,0.495564,1,0,44,4
308,0.423661,1,0,44,4
287,0.413973,1,0,34,4
220,0.517923,1,0,29,4
253,1.104136,1,0,249,6
250,0.370955,1,0,23,4
248,0.360365,1,0,23,4
246,0.457928,1,0,23,4
219,0.780890,1,0,29,4
247,0.719755,1,0,23,4
223,0.525712,1,0,25,4
222,0.225825,1,0,25,4
221,0.374536,1,0,29,4
224,0.671959,1,0,25,4
225,0.523784,1,0,25,4
226,0.601230,1,0,25,4
218,0.401503,1,0,29,4
307,0.286764,1,0,44,4
298,0.714662,1,0,45,4
155,0.094861,1,0,19,3
243,0.558940,1,0,22,4
82,0.126293,1,0,3,3
57,0.133849,1,0,1,3
56,0.296407,1,0,1,3
331,0.424531,1,0,32,4
333,0.603236,1,0,32,4
332,0.504156,1,0,32,4
86,0.751125,1,0,6,3
7,0.125123,1,0,5,3
65,0.609912,1,0,2,3
282,0.294208,1,0,30,4
280,0.444454,1,0,30,4
279,0.486645,1,0,30,4
272,0.240461,1,0,31,4
281,0.461063,1,0,30,4
277,0.527328,1,0,31,4
276,0.558316,1,0,31,4
278,0.510744,1,0,31,4
275,0.273151,1,0,31,4
81,0.455240,1,0,3,3
59,0.274930,1,0,1,3
80,0.221052,1,0,3,3
79,0.367367,1,0,3,3
156,0.136665,1,0,19,3
153,0.341134,1,0,19,3
159,0.390607,1,0,19,3
133,0.241047,1,0,18,2
132,0.406246,1,0,18,2
128,0.496405,1,0,18,2
127,0.623462,1,0,18,2
172,0.259920,1,0,20,1
158,0.110638,1,0,19,3
175,0.167870,1,0,20,1
154,0.186120,1,0,19,3
261,0.358614,1,0,28,4
231,0.083997,1,0,27,4
173,0.165392,1,0,20,1
194,0.093409,1,0,50,1
241,0.209503,1,0,22,4
242,0.282695,1,0,22,4
245,0.264324,1,0,22,4
257,0.660593,1,0,23,4
244,0.329898,1,0,22,4
256,0.582575,1,0,23,4
255,0.549451,1,0,23,4
240,0.159659,1,0,22,4
200,0.093362,1,0,51,1
238,0.216753,1,0,22,4
198,0.077735,1,0,51,1
254,0.217806,1,0,22,4
201,0.244709,1,0,51,4
199,0.077020,1,0,51,4
157,0.148886,1,0,19,3
152,0.484091,1,0,19,3
151,0.758824,1,0,19,3
265,0.220706,1,0,28,4
394,0.358487,1,0,19,3
274,0.186383,1,0,31,4
268,0.241444,1,0,28,4
273,0.226551,1,0,31,4
266,0.235234,1,0,28,4
269,0.266070,1,0,28,4
263,0.338601,1,0,28,4
267,0.280374,1,0,28,4
264,0.266661,1,0,28,4
233,0.440509,1,0,27,4
232,0.210848,1,0,27,4
262,0.310916,1,0,28,4
229,0.820450,1,0,26,4
217,0.687886,1,0,29,4
239,0.178484,1,0,22,4
237,0.250336,1,0,22,4
228,0.422312,1,0,26,4
227,0.402794,1,0,26,4
235,0.287007,1,0,27,4
234,0.646343,1,0,27,4
236,0.262597,1,0,27,4
70,0.266074,1,0,4,3
58,0.215621,1,0,1,3
74,0.703327,1,0,3,3
72,0.457173,1,0,4,3
73,0.368491,1,0,4,3
64,0.604081,1,0,2,3
69,0.329056,1,0,4,3
68,0.392182,1,0,4,3
294,0.504042,1,0,47,3
293,1.057679,1,0,47,3
55,0.357721,1,0,1,3
54,0.330245,1,0,1,3
292,1.112114,1,0,47,3
309,0.473825,1,0,44,4
345,0.980953,1,0,42,5
340,0.488813,1,0,43,5
341,0.492947,1,0,43,5
342,0.463807,1,0,42,5
343,0.493284,1,0,42,5
344,0.477633,1,0,42,5
61,0.231718,1,0,2,3
63,0.470911,1,0,2,3
67,0.281954,1,0,4,3
62,0.344393,1,0,2,3
60,0.391253,1,0,2,3
