"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
3089,1,2,"02_HOV2","Other",2,115.665467066
3089,2,1,"02_HOV2","Joint-Disc",2,146.773528606
3089,2,2,"02_HOV2","Other",2,146.773528606
3090,1,1,"01_SOV","Work",2,24.246092115
3090,2,1,"01_SOV","Work",2,29.6033115
3091,1,1,"01_SOV","Work",2,60.099294804
3091,1,2,"02_HOV2","Indi-Main",2,60.099294804
3091,2,1,"01_SOV","Work",2,70.387411016
3091,2,2,"02_HOV2","Joint-Disc",2,70.387411016
3091,4,1,"15_Schoolbus","School",2,64.8017973
3091,5,1,"15_Schoolbus","School",2,66.6219765
3091,5,2,"02_HOV2","Joint-Disc",2,66.6219765
3092,1,1,"01_SOV","Indi-Disc",2,85.162646072
3092,2,1,"01_SOV","Work",2,84.004435952
3092,3,1,"15_Schoolbus","School",2,77.3382393
3093,1,1,"01_SOV","Other",2,78.3370574
3093,1,2,"01_SOV","Indi-Disc",2,78.3370574
3093,1,3,"01_SOV","Other",2,78.3370574
3093,1,4,"02_HOV2","Indi-Disc",2,78.3370574
3093,2,1,"01_SOV","Indi-Main",2,81.3947712
3093,3,1,"01_SOV","Work",2,87.592041728
3093,3,2,"01_SOV","Indi-Disc",2,87.592041728
3093,4,1,"01_SOV","Work",2,87.737504288
3093,4,2,"02_HOV2","Indi-Main",2,87.737504288
3094,1,1,"01_SOV","Indi-Disc",2,68.936288744
3094,1,2,"01_SOV","Indi-Main",2,68.936288744
3094,1,3,"01_SOV","Indi-Disc",2,68.936288744
3095,1,1,"01_SOV","Indi-Disc",2,365.269801464
3095,1,2,"01_SOV","Indi-Disc",2,365.269801464
3095,2,1,"01_SOV","Indi-Disc",2,472.506433581
3096,1,1,"01_SOV","Indi-Disc",2,67.079898626
3096,2,1,"01_SOV","Indi-Main",2,78.9066384
3098,2,1,"01_SOV","Indi-Main",2,79.14483786
3098,3,1,"15_Schoolbus","School",2,80.0477525
3099,1,1,"01_SOV","Indi-Main",2,67.079898626
3099,1,2,"01_SOV","Indi-Main",2,67.079898626
3099,2,1,"01_SOV","Indi-Disc",2,68.936288744
3100,1,1,"01_SOV","Indi-Disc",2,114.19135935
3100,2,1,"01_SOV","Indi-Main",2,124.701082888
3101,1,1,"02_HOV2","Indi-Main",2,272.551288695
3102,1,1,"03_HOV3","Work",2,484.584795345
3103,1,1,"03_HOV3","Joint-Disc",2,36.279251295
3103,2,1,"03_HOV3","Joint-Disc",2,29.71390779
3103,3,1,"01_SOV","Indi-Disc",2,41.7524903
3103,4,1,"03_HOV3","Joint-Disc",2,28.2989598
3104,1,1,"01_SOV","Work",2,40.079934764
3104,2,1,"02_HOV2","Indi-Disc",2,45.0918603
3104,4,1,"15_Schoolbus","School",2,37.6297222
3105,1,1,"01_SOV","Indi-Disc",2,114.427873545
3106,1,1,"02_HOV2","Indi-Main",2,60.676172279
3106,2,1,"02_HOV2","Indi-Main",2,47.299884882
3106,2,2,"01_SOV","Indi-Disc",2,47.299884882
3107,1,1,"02_HOV2","Work",2,66.411127752
3107,1,2,"01_SOV","At-Work",2,66.411127752
3107,2,1,"01_SOV","Work",2,70.562827144
3107,3,1,"01_SOV","Indi-Main",2,141.7749071
3107,3,2,"01_SOV","Indi-Disc",2,141.7749071
3107,4,1,"02_HOV2","School",2,127.776723536
3108,1,1,"02_HOV2","Joint-Disc",2,884.8054547
3108,2,1,"02_HOV2","Work",2,873.520168828
3108,2,2,"02_HOV2","Joint-Disc",2,873.520168828
3108,2,3,"04_Walk","At-Work",2,873.520168828
3108,3,1,"15_Schoolbus","School",2,810.7483064
3109,1,1,"02_HOV2","Work",1,160.2555564
3109,1,2,"02_HOV2","Indi-Main",1,160.2555564
3109,2,1,"02_HOV2","Work",1,187.6889529
3109,2,2,"01_SOV","Other",1,187.6889529
3109,2,3,"02_HOV2","Indi-Main",1,187.6889529
3109,2,4,"03_HOV3","Indi-Main",1,187.6889529
3109,3,1,"03_HOV3","University",1,172.9349956
3109,3,2,"02_HOV2","Indi-Main",1,172.9349956
3109,4,1,"01_SOV","University",1,163.4283093
3109,4,2,"02_HOV2","Indi-Disc",1,163.4283093
3109,5,1,"15_Schoolbus","School",1,381.9897549
3109,6,1,"15_Schoolbus","School",1,206.0721124
3110,1,1,"02_HOV2","Indi-Main",2,106.443645
3110,1,2,"01_SOV","Indi-Main",2,106.443645
3110,1,3,"01_SOV","Indi-Main",2,106.443645
3110,1,4,"02_HOV2","Indi-Main",2,106.443645
3110,3,1,"15_Schoolbus","School",2,157.3140748
3111,1,2,"02_HOV2","Joint-Disc",2,270.770968316
3112,1,1,"01_SOV","Indi-Main",2,20.952196801
3112,1,2,"01_SOV","Indi-Disc",2,20.952196801
3113,1,1,"02_HOV2","Work",2,558.975991684
3113,2,1,"02_HOV2","School",2,518.807527
3114,1,1,"04_Walk","University",2,289.4217999
3114,1,2,"04_Walk","University",2,289.4217999
3114,2,1,"15_Schoolbus","University",2,289.4217999
3114,3,1,"01_SOV","University",2,294.5001593
3114,4,1,"04_Walk","University",2,289.4217999
3114,4,2,"04_Walk","University",2,289.4217999
3115,1,1,"03_HOV3","Indi-Main",2,88.663224472
3115,2,1,"01_SOV","Work",2,86.445139288
3115,3,1,"15_Schoolbus","School",2,84.6650112
3115,4,1,"15_Schoolbus","School",2,84.6650112
3116,1,1,"01_SOV","Indi-Disc",2,50.80238604
3116,1,2,"01_SOV","Work",2,50.80238604
3116,2,1,"01_SOV","Indi-Main",2,54.2815856
3116,2,2,"02_HOV2","Joint-Main",2,54.2815856
3116,3,2,"02_HOV2","Joint-Main",2,55.81964892
3116,3,3,"01_SOV","Work",2,55.81964892
3116,4,3,"01_SOV","Indi-Disc",2,71.580371625
3117,1,1,"02_HOV2","University",2,155.5110448
3118,1,1,"01_SOV","University",2,50.9457375
3118,1,2,"01_SOV","Indi-Disc",2,50.9457375
3118,1,3,"01_SOV","Work",2,50.9457375
3118,2,1,"02_HOV2","Indi-Main",2,52.9342917
3118,3,1,"01_SOV","Indi-Main",2,51.562807905
3119,1,1,"01_SOV","Work",2,204.65486979
3119,1,2,"01_SOV","Work",2,204.65486979
3120,1,1,"01_SOV","Indi-Disc",2,104.873012461
3120,1,2,"01_SOV","Indi-Main",2,104.873012461
3120,2,1,"01_SOV","Indi-Disc",2,115.389383473
3121,1,1,"02_HOV2","Indi-Main",2,145.98308739
3121,2,1,"02_HOV2","Indi-Main",2,119.75807088
3122,1,1,"01_SOV","Work",2,203.6570482
3123,2,1,"01_SOV","Indi-Disc",0,130.9225487
3124,1,1,"01_SOV","Indi-Disc",2,181.858217417
3124,1,2,"01_SOV","Indi-Disc",2,181.858217417
3124,1,3,"01_SOV","Indi-Main",2,181.858217417
3125,1,1,"02_HOV2","Joint-Disc",2,71.628629619
3125,1,2,"01_SOV","Indi-Disc",2,71.628629619
3125,2,1,"02_HOV2","Joint-Disc",2,83.585905748
3126,2,1,"01_SOV","Work",2,320.046970644
3126,3,1,"01_SOV","Work",2,347.59719
3126,4,1,"01_SOV","School",2,463.062298832
3126,4,2,"02_HOV2","Indi-Disc",2,463.062298832
3127,1,1,"03_HOV3","Work",2,148.8186881
3127,1,2,"03_HOV3","Joint-Disc",2,148.8186881
3127,1,3,"01_SOV","At-Work",2,148.8186881
3127,2,1,"01_SOV","Work",2,152.09868206
3127,2,2,"03_HOV3","Joint-Disc",2,152.09868206
3127,2,3,"01_SOV","At-Work",2,152.09868206
3127,3,1,"03_HOV3","Indi-Disc",2,142.0041532
3127,3,2,"03_HOV3","Joint-Disc",2,142.0041532
3127,4,1,"03_HOV3","Indi-Disc",2,138.1244573
3127,4,2,"03_HOV3","Joint-Disc",2,138.1244573
3128,1,1,"03_HOV3","Joint-Main",2,259.8687711
3128,2,1,"02_HOV2","Indi-Main",2,301.0501998
3128,3,1,"03_HOV3","Joint-Main",2,237.9659447
3128,4,1,"03_HOV3","Joint-Main",2,228.595203
3129,1,1,"02_HOV2","Work",2,120.37654629
3130,1,1,"01_SOV","Indi-Main",2,103.5815947
3130,2,1,"02_HOV2","Indi-Main",2,88.187104425
3130,3,1,"04_Walk","University",2,113.553745
3130,4,1,"06_Walk-Local","University",2,170.9341306
3131,1,1,"01_SOV","Work",2,292.07373174
3131,1,2,"01_SOV","Work",2,292.07373174
3131,1,3,"01_SOV","Indi-Disc",2,292.07373174
3131,1,4,"01_SOV","At-Work",2,292.07373174
3132,1,1,"01_SOV","Indi-Main",2,90.333740408
3132,1,2,"02_HOV2","Joint-Disc",2,90.333740408
3132,2,1,"02_HOV2","Joint-Disc",2,98.647702546
3133,1,1,"01_SOV","Work",2,69.18837849
3133,2,1,"01_SOV","Work",2,68.247418155
3133,3,1,"01_SOV","Indi-Disc",2,113.1714379
3133,3,2,"01_SOV","University",2,113.1714379
3133,3,3,"01_SOV","Indi-Disc",2,113.1714379
3134,1,1,"01_SOV","Indi-Main",2,331.7255373
3134,1,2,"04_Walk","Indi-Disc",2,331.7255373
3135,1,1,"01_SOV","Work",2,23.70429537
3136,1,1,"02_HOV2","Work",2,152.872385295
3136,2,1,"02_HOV2","Work",2,152.872385295
3136,2,2,"01_SOV","Indi-Main",2,152.872385295
3137,1,1,"01_SOV","Work",2,694.59716004
3138,1,1,"01_SOV","Indi-Disc",2,24.962939219
3138,1,2,"01_SOV","Indi-Disc",2,24.962939219
3139,1,1,"01_SOV","Indi-Main",2,50.283583084
3139,1,2,"02_HOV2","Joint-Main",2,50.283583084
3139,2,1,"02_HOV2","Joint-Main",2,51.497947506
3140,1,1,"01_SOV","Work",2,596.15480925
3141,1,1,"03_HOV3","Indi-Main",0,413.778225699
3141,1,2,"01_SOV","Indi-Main",0,413.778225699
3142,1,1,"01_SOV","Indi-Main",2,184.2935584
3143,1,1,"01_SOV","Indi-Main",2,49.169680035
3144,2,1,"01_SOV","Work",2,132.78680646
3144,3,1,"01_SOV","Work",2,152.1264
3144,3,2,"01_SOV","Indi-Disc",2,152.1264
3147,1,1,"03_HOV3","Work",1,83.577965664
3147,3,1,"03_HOV3","School",1,75.8991531
3147,4,1,"15_Schoolbus","School",1,78.0310394
3147,5,1,"15_Schoolbus","School",1,78.0310394
3148,1,1,"03_HOV3","Work",2,171.088987076
3148,2,1,"03_HOV3","Work",2,175.478938404
3148,3,1,"03_HOV3","Indi-Disc",2,161.2297322
3148,4,1,"03_HOV3","School",2,167.5658242
3149,2,1,"02_HOV2","Indi-Disc",2,74.8348359
3149,3,1,"01_SOV","Work",2,58.70437608
3149,4,1,"01_SOV","Indi-Disc",2,123.4951794
3150,1,1,"01_SOV","Indi-Disc",2,185.392423389
3151,1,1,"01_SOV","Work",2,112.014381885
3151,1,2,"02_HOV2","Indi-Disc",2,112.014381885
3151,2,1,"01_SOV","Work",2,107.135616735
3152,1,1,"01_SOV","Indi-Disc",2,62.433778155
3152,2,1,"01_SOV","Indi-Disc",2,89.090311681
3153,1,1,"01_SOV","Work",2,87.592041728
3153,1,2,"01_SOV","Work",2,87.592041728
3153,1,3,"02_HOV2","Indi-Main",2,87.592041728
3153,2,1,"02_HOV2","Work",2,78.219315852
3153,4,1,"03_HOV3","School",2,101.0465972
3153,4,2,"02_HOV2","Indi-Main",2,101.0465972
3153,4,3,"02_HOV2","School",2,101.0465972
3154,1,1,"01_SOV","Indi-Main",2,112.91851788
3154,1,2,"02_HOV2","Indi-Main",2,112.91851788
3154,1,3,"01_SOV","Work",2,112.91851788
3155,1,1,"02_HOV2","Work",2,99.631695345
3155,2,1,"02_HOV2","Indi-Main",2,101.103458049
3156,1,2,"01_SOV","Indi-Disc",2,30.1090252
3156,2,1,"01_SOV","Work",2,25.4082668
3156,2,2,"01_SOV","At-Work",2,25.4082668
3157,2,1,"15_Schoolbus","School",2,79.5105472
3158,1,1,"02_HOV2","Indi-Main",2,135.7222318
3158,2,1,"01_SOV","Indi-Disc",2,166.197505224
3158,2,2,"02_HOV2","Work",2,166.197505224
3158,3,1,"02_HOV2","School",2,159.2477167
3159,1,1,"01_SOV","Indi-Main",2,59.756905635
3159,1,2,"01_SOV","Indi-Main",2,59.756905635
3160,1,1,"02_HOV2","Indi-Disc",2,81.4969829
3162,1,1,"03_HOV3","Indi-Disc",2,233.910135296
3163,1,1,"02_HOV2","Work",2,91.054164075
3163,2,1,"02_HOV2","Work",2,101.964841545
3163,2,2,"01_SOV","At-Work",2,101.964841545
3164,1,1,"02_HOV2","Joint-Disc",2,21.729290283
3164,1,2,"01_SOV","Indi-Main",2,21.729290283
3164,2,1,"02_HOV2","Joint-Main",2,19.414602585
3165,1,1,"01_SOV","Indi-Main",2,38.09860236
3165,1,2,"01_SOV","Indi-Disc",2,38.09860236
3165,1,3,"01_SOV","Indi-Main",2,38.09860236
3165,1,4,"02_HOV2","Indi-Main",2,38.09860236
3165,2,1,"02_HOV2","Work",2,40.480340985
3165,2,2,"02_HOV2","Indi-Main",2,40.480340985
3165,3,1,"03_HOV3","School",2,72.3053786
3165,3,2,"02_HOV2","School",2,72.3053786
3166,1,1,"03_HOV3","Indi-Disc",2,198.409996995
3166,2,1,"03_HOV3","Indi-Disc",2,268.0617194
3167,1,1,"01_SOV","Indi-Disc",2,91.87367322
3167,1,2,"01_SOV","Work",2,91.87367322
3167,1,3,"01_SOV","Indi-Disc",2,91.87367322
3168,1,1,"02_HOV2","Indi-Main",1,148.08068972
3168,1,2,"02_HOV2","Indi-Main",1,148.08068972
3168,2,1,"02_HOV2","Work",1,151.455666104
3168,2,2,"02_HOV2","Indi-Main",1,151.455666104
3168,2,3,"02_HOV2","Indi-Main",1,151.455666104
3168,2,4,"02_HOV2","Indi-Main",1,151.455666104
3168,3,1,"15_Schoolbus","School",1,168.0008379
3168,4,1,"02_HOV2","School",1,194.9758039
3168,4,2,"02_HOV2","School",1,194.9758039
3170,1,1,"01_SOV","Indi-Disc",2,200.326092867
3171,1,1,"02_HOV2","Joint-Main",2,55.716823026
3171,2,1,"02_HOV2","Joint-Main",2,68.857439234
3172,1,1,"01_SOV","Work",2,133.451005
3172,2,1,"01_SOV","Work",2,190.0893078
3172,3,1,"01_SOV","University",2,205.8804547
3173,1,1,"01_SOV","Indi-Disc",2,139.972711117
3173,2,1,"01_SOV","Work",2,153.94588146
3173,2,2,"01_SOV","At-Work",2,153.94588146
3174,1,1,"01_SOV","University",2,631.4109835
3174,1,2,"02_HOV2","Indi-Main",2,631.4109835
3174,2,1,"02_HOV2","Work",2,405.468427875
3174,3,1,"02_HOV2","Indi-Disc",2,457.9347579
3175,2,1,"01_SOV","Work",2,75.56023881
3175,3,1,"01_SOV","School",2,125.2979396
3176,1,1,"01_SOV","Indi-Main",2,214.29427388
3176,2,1,"01_SOV","Work",2,182.9721331
3176,3,1,"03_HOV3","University",2,180.160333136
3177,1,1,"02_HOV2","Indi-Main",2,1488.919908902
3177,2,1,"02_HOV2","Other",2,1145.164557086
3177,2,2,"02_HOV2","Indi-Main",2,1145.164557086
3178,1,1,"02_HOV2","Indi-Main",2,312.94703349
3178,1,2,"02_HOV2","Work",2,312.94703349
3179,1,1,"03_HOV3","Indi-Main",2,1076.346182035
3179,1,2,"02_HOV2","Indi-Main",2,1076.346182035
3179,2,1,"03_HOV3","Work",2,789.17937441
3179,3,1,"03_HOV3","Indi-Disc",2,916.4248155
3180,1,1,"02_HOV2","Work",2,491.9910406
3181,1,1,"01_SOV","Work",1,201.90377235
3181,1,2,"03_HOV3","Indi-Main",1,201.90377235
3181,2,1,"01_SOV","Work",1,344.4609144
3181,2,2,"04_Walk","Indi-Disc",1,344.4609144
3182,1,1,"01_SOV","Indi-Disc",2,13.040776023
3182,1,2,"01_SOV","Indi-Disc",2,13.040776023
3182,1,3,"01_SOV","Indi-Main",2,13.040776023
3182,2,1,"01_SOV","Indi-Disc",2,16.761469223
3183,1,1,"01_SOV","Work",2,23.70429537
3183,1,2,"03_HOV3","At-Work",2,23.70429537
3183,2,1,"01_SOV","Indi-Main",2,30.5474156
3184,1,1,"01_SOV","Work",2,433.81499784
3184,2,1,"01_SOV","Work",2,508.077751335
3185,1,1,"02_HOV2","Indi-Disc",1,126.9293052
3185,1,2,"03_HOV3","Indi-Main",1,126.9293052
3185,1,3,"03_HOV3","Joint-Disc",1,126.9293052
3185,2,1,"01_SOV","Work",1,100.100612424
3185,3,1,"15_Schoolbus","School",1,132.9124385
3185,3,2,"03_HOV3","Joint-Disc",1,132.9124385
3185,4,1,"02_HOV2","School",1,114.5239593
3185,4,2,"03_HOV3","Indi-Main",1,114.5239593
3185,4,3,"03_HOV3","Joint-Disc",1,114.5239593
3186,1,1,"01_SOV","Indi-Main",2,81.3876675
3186,1,2,"03_HOV3","Joint-Main",2,81.3876675
3186,2,1,"03_HOV3","Joint-Main",2,49.022247728
3187,1,1,"01_SOV","Indi-Disc",2,131.360137484
3187,2,1,"01_SOV","Indi-Disc",2,81.3947712
3187,3,1,"01_SOV","Work",2,82.25391027
3187,4,1,"01_SOV","Work",2,70.801966935
3188,1,1,"02_HOV2","Indi-Main",2,439.0564099
3188,1,2,"02_HOV2","Indi-Main",2,439.0564099
3188,2,1,"03_HOV3","Joint-Main",2,542.0856034
3188,3,1,"03_HOV3","Joint-Main",2,429.7028567
3188,4,1,"02_HOV2","Indi-Disc",2,436.3079702
3189,1,1,"01_SOV","Indi-Main",2,117.0219364
3189,2,1,"02_HOV2","Indi-Main",2,136.5569131
3190,1,1,"03_HOV3","Work",2,112.708917615
3190,2,1,"03_HOV3","Indi-Disc",2,119.467617165
3191,1,1,"01_SOV","Work",2,41.933439765
3191,2,1,"01_SOV","School",2,50.0088025
3192,1,1,"01_SOV","Work",2,133.70386092
3193,1,1,"02_HOV2","Indi-Main",2,56.43198162
3193,1,2,"02_HOV2","Indi-Main",2,56.43198162
3193,2,1,"02_HOV2","Indi-Main",2,66.2830999
3193,2,2,"02_HOV2","Indi-Main",2,66.2830999
3193,2,3,"02_HOV2","Indi-Main",2,66.2830999
3194,1,1,"01_SOV","Work",2,55.547727165
3194,2,1,"01_SOV","Work",2,65.05668183
3195,1,1,"02_HOV2","Joint-Disc",2,18.9469898
3195,1,2,"01_SOV","Indi-Main",2,18.9469898
3195,2,1,"02_HOV2","Joint-Disc",2,36.173971591
3196,1,1,"01_SOV","Work",2,81.580740885
3196,2,1,"01_SOV","Indi-Main",2,66.81732729
3197,1,1,"01_SOV","University",1,320.4397176
3197,2,1,"01_SOV","Work",1,260.956722488
3197,4,1,"04_Walk","University",1,347.0593667
3197,5,1,"04_Walk","Other",1,388.706490704
3197,5,2,"04_Walk","Other",1,388.706490704
3198,1,1,"01_SOV","Work",2,73.87144527
3199,1,1,"01_SOV","Indi-Disc",2,168.496107105
3200,1,1,"01_SOV","Work",2,853.61141607
3200,1,2,"01_SOV","At-Work",2,853.61141607
3200,2,1,"01_SOV","Indi-Disc",2,734.777166795
3200,2,2,"01_SOV","Work",2,734.777166795
3200,3,1,"01_SOV","Work",2,500.737840365
3201,1,1,"02_HOV2","Joint-Main",0,143.2952744
3201,1,2,"03_HOV3","Joint-Main",0,143.2952744
3201,2,1,"02_HOV2","Indi-Main",0,292.8927372
3201,2,2,"02_HOV2","Joint-Main",0,292.8927372
3201,2,3,"03_HOV3","Indi-Main",0,292.8927372
3201,4,2,"03_HOV3","Joint-Main",0,233.3711333
3201,5,1,"03_HOV3","School",0,165.6090012
3202,1,1,"01_SOV","Indi-Main",2,114.7054432
3202,2,1,"01_SOV","School",2,86.9408787
3202,2,2,"01_SOV","Indi-Main",2,86.9408787
3203,2,1,"01_SOV","Work",2,170.80955304
3204,1,2,"02_HOV2","Indi-Main",2,162.22889088
3204,2,1,"06_Walk-Local","Work",2,171.255180285
3205,1,2,"03_HOV3","Joint-Disc",2,76.4389968
3205,2,1,"02_HOV2","Indi-Main",2,90.152122101
3205,2,2,"03_HOV3","Joint-Disc",2,90.152122101
3206,1,1,"01_SOV","Work",2,508.077751335
3206,2,1,"01_SOV","Work",2,433.81499784
3207,1,1,"01_SOV","Work",2,373.38214872
3207,2,1,"01_SOV","Work",2,373.38214872
3208,1,1,"02_HOV2","Work",2,59.64017157
3208,2,1,"02_HOV2","Indi-Main",2,82.605385457
3209,1,1,"02_HOV2","Joint-Disc",2,35.630287875
3209,1,2,"02_HOV2","Indi-Main",2,35.630287875
3209,2,1,"02_HOV2","Joint-Disc",2,35.630287875
3209,2,2,"02_HOV2","Indi-Main",2,35.630287875
3210,1,1,"01_SOV","Work",1,184.2285752
3210,1,2,"05_Bike","Indi-Disc",1,184.2285752
3210,2,1,"15_Schoolbus","School",1,140.3733905
3210,3,1,"01_SOV","Indi-Main",1,137.503748124
3210,3,2,"02_HOV2","Indi-Main",1,137.503748124
3211,1,1,"01_SOV","Work",2,83.46047745
3211,3,1,"01_SOV","Work",2,95.6159901
3212,1,1,"01_SOV","Work",2,508.077751335
3213,2,1,"01_SOV","Work",2,67.848343395
3214,1,1,"02_HOV2","Work",2,784.57591684
3214,2,1,"02_HOV2","Indi-Main",2,743.22353678
3214,2,2,"02_HOV2","Work",2,743.22353678
3214,3,1,"02_HOV2","School",2,703.4241529
3214,4,1,"02_HOV2","School",2,751.7677428
3215,1,1,"01_SOV","Work",2,29.52348945
3216,1,1,"01_SOV","Work",2,191.68482354
3216,1,2,"01_SOV","At-Work",2,191.68482354
3216,2,1,"01_SOV","Work",2,160.87924335
3217,1,1,"04_Walk","Indi-Main",1,1238.9695676
3217,2,1,"01_SOV","Joint-Disc",1,858.6255378
3217,2,2,"04_Walk","Joint-Main",1,858.6255378
3217,3,1,"01_SOV","Joint-Main",1,1353.0066218
3217,3,2,"04_Walk","Joint-Main",1,1353.0066218
3218,1,1,"01_SOV","Work",2,21.28268646
3218,1,2,"01_SOV","Indi-Disc",2,21.28268646
3218,2,1,"01_SOV","Indi-Main",2,31.453881589
3220,1,1,"02_HOV2","Work",1,226.503725352
3220,2,1,"01_SOV","Work",1,242.183427604
3221,1,1,"01_SOV","Work",2,156.02368698
3221,2,1,"01_SOV","Work",2,176.99038644
3221,2,2,"01_SOV","Indi-Disc",2,176.99038644
3222,1,1,"03_HOV3","Work",2,68.4890693
3222,1,2,"03_HOV3","At-Work",2,68.4890693
3222,2,1,"02_HOV2","Work",2,63.5108105
3222,3,1,"02_HOV2","School",2,118.1245816
3222,4,1,"03_HOV3","School",2,88.1262269
3222,5,1,"15_Schoolbus","School",2,102.2761681
3223,1,1,"02_HOV2","Indi-Disc",2,137.813908456
3223,1,2,"02_HOV2","Indi-Main",2,137.813908456
3223,1,3,"01_SOV","Indi-Disc",2,137.813908456
3224,2,1,"02_HOV2","Joint-Disc",2,157.618304083
3225,1,1,"01_SOV","Indi-Main",2,502.095709185
3225,2,1,"01_SOV","Work",2,588.047117175
3226,1,1,"02_HOV2","Work",2,121.680012848
3226,2,1,"01_SOV","Indi-Disc",2,99.0770274
3226,3,1,"15_Schoolbus","School",2,145.5522015
3227,1,1,"02_HOV2","Indi-Disc",2,661.5211048
3227,1,2,"01_SOV","Indi-Disc",2,661.5211048
3228,1,1,"02_HOV2","Indi-Main",2,60.43755788
3228,1,2,"01_SOV","Work",2,60.43755788
3228,1,3,"01_SOV","Work",2,60.43755788
3228,2,1,"01_SOV","Work",2,71.619050876
3228,4,1,"15_Schoolbus","School",2,63.8394245
3229,1,1,"02_HOV2","Indi-Main",2,112.286580735
3230,1,2,"01_SOV","Work",2,146.842519872
3230,2,1,"03_HOV3","Work",2,140.446821824
3230,3,1,"15_Schoolbus","School",2,194.9758039
3230,4,1,"03_HOV3","School",2,194.9758039
3231,1,1,"01_SOV","Indi-Main",2,48.188402524
3231,2,1,"02_HOV2","Indi-Disc",2,45.225642
3232,1,1,"06_Walk-Local","Indi-Disc",2,516.612504449
3233,1,1,"01_SOV","Work",2,442.64707284
3233,1,2,"01_SOV","Indi-Main",2,442.64707284
3233,1,3,"01_SOV","Work",2,442.64707284
3233,1,4,"01_SOV","At-Work",2,442.64707284
3233,1,5,"01_SOV","At-Work",2,442.64707284
3234,1,1,"02_HOV2","Joint-Main",2,664.323938924
3234,1,2,"01_SOV","Indi-Main",2,664.323938924
3234,2,1,"02_HOV2","Joint-Main",2,513.553797352
3234,2,2,"01_SOV","Indi-Main",2,513.553797352
3235,1,1,"02_HOV2","Work",2,137.210886752
3235,2,1,"02_HOV2","Work",2,139.102680176
3235,3,1,"03_HOV3","School",2,269.62590032
3236,1,1,"02_HOV2","Indi-Main",0,529.315481515
3237,1,1,"03_HOV3","Indi-Main",2,567.766485
3237,2,1,"01_SOV","Work",2,555.5226533
3237,2,2,"02_HOV2","At-Work",2,555.5226533
3238,1,1,"01_SOV","Work",2,40.347393975
3238,3,1,"02_HOV2","Indi-Disc",2,55.5032756
3239,1,1,"01_SOV","Indi-Main",2,293.77198641
3240,1,1,"05_Bike","Indi-Main",2,63.998818843
3240,2,1,"01_SOV","Indi-Main",2,66.402791934
3241,1,1,"02_HOV2","Indi-Disc",2,342.7815341
3241,1,2,"04_Walk","Indi-Main",2,342.7815341
3241,2,1,"01_SOV","Work",2,479.7369017
3242,1,1,"01_SOV","Work",2,59.756905635
3242,1,2,"01_SOV","Indi-Main",2,59.756905635
3242,1,3,"01_SOV","Other",2,59.756905635
3242,1,4,"01_SOV","Other",2,59.756905635
3242,1,5,"04_Walk","Joint-Disc",2,59.756905635
3242,2,1,"04_Walk","Joint-Disc",2,105.383064445
3243,1,1,"02_HOV2","Indi-Disc",2,203.296861598
3244,1,1,"03_HOV3","Indi-Main",2,77.676948688
3244,1,2,"01_SOV","Indi-Main",2,77.676948688
3244,1,3,"03_HOV3","Indi-Main",2,77.676948688
3244,1,4,"02_HOV2","Joint-Disc",2,77.676948688
3244,1,5,"04_Walk","Indi-Disc",2,77.676948688
3244,1,6,"01_SOV","Indi-Main",2,77.676948688
3244,2,1,"01_SOV","Indi-Disc",2,79.447320388
3244,3,1,"03_HOV3","School",2,102.2761681
3244,4,1,"03_HOV3","School",2,102.2761681
3244,4,2,"02_HOV2","Joint-Disc",2,102.2761681
3245,1,1,"02_HOV2","Indi-Main",2,68.483859828
3245,2,1,"03_HOV3","Indi-Disc",2,68.857439234
3246,1,1,"03_HOV3","Work",2,630.459853956
3246,2,1,"01_SOV","Work",2,694.968306324
3246,2,2,"01_SOV","At-Work",2,694.968306324
3246,3,1,"01_SOV","Indi-Disc",2,472.7985668
3246,3,2,"02_HOV2","Indi-Main",2,472.7985668
3246,4,1,"02_HOV2","School",2,529.534394816
3246,5,1,"03_HOV3","School",2,727.0196761
3246,5,2,"03_HOV3","Indi-Disc",2,727.0196761
3247,1,1,"01_SOV","Work",2,112.91851788
3248,1,1,"03_HOV3","Indi-Main",2,531.899236699
3248,2,1,"03_HOV3","Indi-Main",2,931.1562819
3248,3,1,"03_HOV3","Indi-Main",2,679.3587097
3249,1,1,"02_HOV2","Joint-Disc",2,62.537353819
3249,2,1,"01_SOV","Indi-Disc",2,55.297498827
3249,2,2,"01_SOV","Indi-Main",2,55.297498827
3249,2,3,"02_HOV2","Joint-Disc",2,55.297498827
3250,1,1,"01_SOV","Work",2,21.28268646
3250,1,2,"01_SOV","At-Work",2,21.28268646
3251,1,2,"01_SOV","Other",2,475.6687813
3251,2,1,"15_Schoolbus","School",2,528.7024856
3251,3,1,"15_Schoolbus","School",2,528.7024856
3252,2,1,"01_SOV","Indi-Main",2,155.029907243
3253,1,1,"02_HOV2","Work",2,41.2193685
3254,1,1,"05_Bike","Work",0,340.056442635
3254,1,2,"04_Walk","Work",0,340.056442635
3254,2,1,"05_Bike","Work",0,309.7574751
3254,2,2,"04_Walk","At-Work",0,309.7574751
3255,2,1,"01_SOV","Work",2,159.036431505
3256,1,1,"02_HOV2","Joint-Disc",2,243.088139344
