"HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","ORIG_TAZ","DEST_TAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN_RECODE","ORIG_DEP_BIN_RECODE","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE"
10173,4,"10173-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,125.709617051,0,7,7,2,2,1952,1952,1952,1952,34,31,0,18,0,4,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
10173,5,"10173-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,125.709617051,0,7,0,2,2,1952,1952,1952,1952,48,34,1,18,0,4,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
10183,1,"10183-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,31.8453408,0,1,1,2,2,2441,2441,2441,2441,24,8,0,6,49,1,7,0,0,0,0,0,0,0,45,14,0,0,0,0,0,0,0,45
10183,2,"10183-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,31.8453408,0,1,0,2,2,2441,2441,2441,2441,48,24,1,6,49,1,7,0,0,0,0,0,0,0,45,14,0,0,0,0,0,0,0,45
10185,1,"10185-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,51.86335,0,2,2,2,2,947,167,947,167,25,11,0,8,0,3,1,0,0,0,0,0,0,0,27,26,0,0,0,0,0,0,0,27
10185,2,"10185-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,51.86335,0,2,0,2,2,167,947,947,167,48,25,1,8,0,3,1,0,0,0,0,0,0,0,27,26,0,0,0,0,0,0,0,27
10186,1,"10186-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,94.173764895,0,5,5,2,2,757,741,757,741,35,33,0,19,15,1,1,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,40
10186,2,"10186-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,94.173764895,1,5,9,2,2,741,733,757,741,36,35,1,19,15,1,1,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,40
10186,3,"10186-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,94.173764895,1,5,7,2,2,733,741,757,741,38,36,1,19,15,1,1,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,40
10186,4,"10186-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,94.173764895,0,5,0,2,2,741,757,757,741,48,38,1,19,15,1,1,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,40
10188,1,"10188-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,29.500685192,0,6,6,2,2,1492,1170,1492,1170,25,22,0,13,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10188,2,"10188-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,29.500685192,1,6,7,2,2,1170,1541,1492,1170,32,25,1,13,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10188,3,"10188-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,29.500685192,0,6,0,2,2,1541,1492,1492,1170,48,32,1,13,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10192,1,"10192-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.15910904,1,8,9,2,3,2478,2525,2478,2525,31,23,0,14,10,1,4,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,65
10192,2,"10192-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.15910904,1,8,7,3,3,2525,2527,2478,2525,34,31,0,14,10,1,4,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,65
10192,3,"10192-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.15910904,0,8,8,3,3,2527,2525,2478,2525,48,34,0,14,10,1,4,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,65
10203,1,"10203-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,10.10481775,0,5,5,2,2,2474,9999,2474,9999,33,28,0,16,30,5,5,0,0,0,0,0,0,0,67,65,0,0,0,0,0,0,0,67
10203,2,"10203-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,10.10481775,0,5,0,2,2,9999,2474,2474,9999,48,33,1,16,30,5,5,0,0,0,0,0,0,0,67,65,0,0,0,0,0,0,0,67
10208,1,"10208-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,129.789855798,0,6,6,2,2,1938,1974,1938,1974,23,20,0,12,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10208,2,"10208-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,129.789855798,1,6,5,2,2,1974,1941,1938,1974,24,23,1,12,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10208,3,"10208-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,129.789855798,1,6,6,2,2,1941,1949,1938,1974,25,24,1,12,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10208,4,"10208-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,129.789855798,0,6,0,2,2,1949,1938,1938,1974,48,25,1,12,30,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10210,1,"10210-1",3,1,3,5,NA,NA,NA,NA,NA,NA,3,2,1,128.35698526,0,7,7,3,3,1939,1960,1939,1960,34,30,0,17,44,1,1,7,0,0,0,0,0,0,49,24,14,0,0,0,0,0,0,49
10210,2,"10210-2",3,1,3,5,NA,NA,NA,NA,NA,NA,3,2,1,128.35698526,0,7,0,3,3,1960,1939,1939,1960,48,34,1,17,44,1,1,7,0,0,0,0,0,0,49,24,14,0,0,0,0,0,0,49
10213,1,"10213-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,28.706259184,0,7,7,2,2,9999,9999,9999,9999,26,15,0,10,15,5,4,0,0,0,0,0,0,0,66,63,0,0,0,0,0,0,0,66
10213,2,"10213-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,28.706259184,0,7,0,2,2,9999,9999,9999,9999,29,26,1,10,15,5,4,0,0,0,0,0,0,0,66,63,0,0,0,0,0,0,0,66
10214,1,"10214-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.1932113,0,5,5,2,2,1938,2018,1938,2018,25,22,0,13,50,5,5,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72
10214,2,"10214-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.1932113,0,5,0,2,2,2018,1938,1938,2018,30,25,1,13,50,5,5,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72
10217,2,"10217-2",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,246.8066293,0,5,5,3,3,436,901,436,901,17,13,0,9,0,3,4,8,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,30
10217,3,"10217-3",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,246.8066293,1,5,5,3,3,901,901,436,901,21,17,1,9,0,3,4,8,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,30
10217,4,"10217-4",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,246.8066293,1,5,5,3,3,901,427,436,901,22,21,1,9,0,3,4,8,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,30
10217,5,"10217-5",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,246.8066293,0,5,0,3,3,427,436,436,901,25,22,1,9,0,3,4,8,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,30
10217,7,"10217-7",4,1,2,3,4,NA,NA,NA,NA,NA,3,4,2,246.8066293,1,8,9,3,3,436,466,436,436,37,29,0,17,0,3,4,7,8,0,0,0,0,0,30,29,6,0,0,0,0,0,0,30
10217,8,"10217-8",4,1,2,3,4,NA,NA,NA,NA,NA,3,4,2,246.8066293,0,8,8,3,3,466,436,436,436,48,37,0,17,0,3,4,7,8,0,0,0,0,0,30,29,6,0,0,0,0,0,0,30
10218,4,"10218-4",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,80.789987096,0,4,4,2,2,1972,2036,1972,2036,32,29,0,17,25,1,7,0,0,0,0,0,0,0,41,15,0,0,0,0,0,0,0,41
10218,5,"10218-5",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,80.789987096,0,4,0,2,2,2036,1972,1972,2036,48,32,1,17,25,1,7,0,0,0,0,0,0,0,41,15,0,0,0,0,0,0,0,41
10223,1,"10223-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,66.7297515,0,9,9,2,2,1939,209,1939,209,38,34,0,19,30,4,1,0,0,0,0,0,0,0,55,60,0,0,0,0,0,0,0,60
10223,2,"10223-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,66.7297515,0,9,0,2,2,209,1939,1939,209,48,38,1,19,30,4,1,0,0,0,0,0,0,0,55,60,0,0,0,0,0,0,0,60
10232,1,"10232-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,90.840838996,1,6,6,2,2,1972,2009,1972,1957,17,17,0,11,0,2,8,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,30
10232,2,"10232-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,90.840838996,0,6,6,2,2,2009,1957,1972,1957,19,17,0,11,0,2,8,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,30
10232,3,"10232-3",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,90.840838996,0,6,0,2,2,1957,1972,1972,1957,48,19,1,11,0,2,8,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,30
10236,1,"10236-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,138.0222995,0,3,3,9,9,1939,1946,1939,1946,25,10,0,7,37,7,7,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,14
10236,2,"10236-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,138.0222995,0,3,0,9,9,1946,1939,1939,1946,31,25,1,7,37,7,7,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,14
10247,1,"10247-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,17.402886585,1,7,4,2,2,2426,538,2426,538,33,31,0,18,2,1,1,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,25
10247,2,"10247-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,17.402886585,0,7,7,2,2,538,538,2426,538,38,33,0,18,2,1,1,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,25
10247,3,"10247-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,17.402886585,1,7,4,2,2,538,538,2426,538,38,38,1,18,2,1,1,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,25
10247,4,"10247-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,17.402886585,1,7,4,2,2,538,2426,2426,538,38,38,1,18,2,1,1,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,25
10247,5,"10247-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,17.402886585,0,7,0,2,2,2426,2426,2426,538,48,38,1,18,2,1,1,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,25
10248,1,"10248-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,1,5,6,2,2,2481,2483,2481,2509,23,22,0,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,2,"10248-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,1,5,8,2,2,2483,2483,2481,2509,24,23,0,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,3,"10248-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,0,5,5,2,2,2483,2509,2481,2509,25,24,0,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,4,"10248-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,1,5,5,2,2,2509,2494,2481,2509,26,25,1,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,5,"10248-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,1,5,8,2,2,2494,2472,2481,2509,28,26,1,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,6,"10248-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,17.504954626,0,5,0,2,2,2472,2481,2481,2509,35,28,1,13,55,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,7,"10248-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,17.504954626,0,6,6,2,2,2481,2483,2481,2483,35,35,0,20,0,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10248,8,"10248-8",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,17.504954626,0,6,0,2,2,2483,2481,2481,2483,36,35,1,20,0,5,5,0,0,0,0,0,0,0,67,68,0,0,0,0,0,0,0,68
10249,1,"10249-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,41.22391336,0,8,8,2,2,1938,1950,1938,1950,28,26,0,15,30,5,5,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,68
10249,2,"10249-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,41.22391336,0,8,0,2,2,1950,1938,1938,1950,30,28,1,15,30,5,5,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,68
10255,1,"10255-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,14.617891573,0,6,6,2,2,2740,2322,2740,2322,17,12,0,8,45,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10255,2,"10255-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,14.617891573,1,6,7,2,2,2322,2315,2740,2322,19,17,1,8,45,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10255,3,"10255-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,14.617891573,0,6,0,2,2,2315,2740,2740,2322,48,19,1,8,45,5,5,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,80
10261,1,"10261-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,27.8740721,0,7,7,2,2,2730,2719,2730,2719,10,10,0,7,35,4,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30
10261,2,"10261-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,27.8740721,0,7,0,2,2,2719,2730,2730,2719,28,10,1,7,35,4,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30
10261,3,"10261-3",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,27.8740721,0,8,8,3,3,2730,2704,2730,2704,29,28,0,16,30,4,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30
10261,4,"10261-4",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,27.8740721,0,8,0,2,3,2704,2730,2730,2704,48,29,1,16,30,4,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30
10267,1,"10267-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,58.474107552,0,3,3,2,2,1194,1190,1194,1190,24,8,0,6,50,6,7,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,17
10267,2,"10267-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,58.474107552,0,3,0,2,2,1190,1194,1194,1190,27,24,1,6,50,6,7,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,17
10268,1,"10268-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,83.939974808,0,9,9,5,5,1946,1951,1946,1951,17,15,0,10,0,4,5,0,0,0,0,0,0,0,64,70,0,0,0,0,0,0,0,70
10268,2,"10268-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,83.939974808,0,9,0,5,5,1951,1946,1946,1951,48,17,1,10,0,4,5,0,0,0,0,0,0,0,64,70,0,0,0,0,0,0,0,70
10269,1,"10269-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,63.874848129,1,6,6,2,2,171,158,171,229,26,25,0,15,18,5,1,0,0,0,0,0,0,0,68,65,0,0,0,0,0,0,0,68
10269,2,"10269-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,63.874848129,0,6,6,2,2,158,229,171,229,27,26,0,15,18,5,1,0,0,0,0,0,0,0,68,65,0,0,0,0,0,0,0,68
10269,3,"10269-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,63.874848129,0,6,0,2,2,229,171,171,229,34,27,1,15,18,5,1,0,0,0,0,0,0,0,68,65,0,0,0,0,0,0,0,68
10279,1,"10279-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,170.3066301,0,5,5,3,3,1366,1532,1366,1532,31,28,0,16,45,4,8,8,0,0,0,0,0,0,38,1,1,0,0,0,0,0,0,38
10279,2,"10279-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,170.3066301,0,5,0,3,3,1532,1366,1366,1532,48,31,1,16,45,4,8,8,0,0,0,0,0,0,38,1,1,0,0,0,0,0,0,38
10286,1,"10286-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,172.095886387,0,9,9,2,2,1936,1938,1936,1938,36,32,0,18,50,5,5,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,80
10286,2,"10286-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,172.095886387,0,9,0,2,2,1938,1936,1936,1938,48,36,1,18,50,5,5,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,80
10288,1,"10288-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,97.21365906,0,6,6,2,2,1950,1921,1950,1921,34,31,0,18,0,1,1,0,0,0,0,0,0,0,62,63,0,0,0,0,0,0,0,63
10288,2,"10288-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,97.21365906,0,6,0,2,2,1921,1950,1950,1921,48,34,1,18,0,1,1,0,0,0,0,0,0,0,62,63,0,0,0,0,0,0,0,63
10293,1,"10293-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,8,6,2,2,1936,1441,1936,9999,15,14,0,9,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10293,2,"10293-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,8,5,2,2,1441,9999,1936,9999,18,15,0,9,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10293,3,"10293-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,8,7,2,2,9999,9999,1936,9999,22,18,0,9,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10293,4,"10293-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,0,8,8,2,2,9999,9999,1936,9999,48,22,0,9,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10295,1,"10295-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,111.6117656,0,9,9,4,4,1950,1951,1950,1951,26,25,0,15,0,4,1,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,59
10295,2,"10295-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,111.6117656,0,9,0,4,4,1951,1950,1950,1951,30,26,1,15,0,4,1,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,59
10297,1,"10297-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,219.467234067,0,5,5,2,2,1481,1528,1481,1528,22,19,0,12,20,4,4,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64
10297,2,"10297-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,219.467234067,1,5,7,2,2,1528,1523,1481,1528,24,22,1,12,20,4,4,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64
10297,3,"10297-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,219.467234067,0,5,0,2,2,1523,1481,1481,1528,25,24,1,12,20,4,4,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64
10297,4,"10297-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,219.467234067,0,5,5,2,2,1481,1481,1481,1481,27,25,0,15,10,4,4,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64
10297,5,"10297-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,219.467234067,0,5,0,2,2,1481,1481,1481,1481,48,27,1,15,10,4,4,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64
10299,1,"10299-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,1,2,1,130.107237225,0,7,7,2,2,1950,1953,1950,1953,34,34,0,19,45,1,1,0,0,0,0,0,0,0,55,23,0,0,0,0,0,0,0,55
10299,2,"10299-2",2,1,5,NA,NA,NA,NA,NA,NA,NA,1,2,1,130.107237225,0,7,0,2,2,1953,1950,1950,1953,48,34,1,19,45,1,1,0,0,0,0,0,0,0,55,23,0,0,0,0,0,0,0,55
10304,1,"10304-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,21.136190436,0,9,9,2,2,2441,950,2441,950,34,28,0,16,45,5,5,0,0,0,0,0,0,0,75,73,0,0,0,0,0,0,0,75
10304,2,"10304-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,21.136190436,0,9,0,2,2,950,2441,2441,950,48,34,1,16,45,5,5,0,0,0,0,0,0,0,75,73,0,0,0,0,0,0,0,75
10324,1,"10324-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,60.786051,1,6,6,2,2,1255,1252,1255,1380,14,14,0,9,39,2,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,36
10324,2,"10324-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,60.786051,0,6,6,2,2,1252,1380,1255,1380,15,14,0,9,39,2,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,36
10324,3,"10324-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,60.786051,1,6,6,2,2,1380,1379,1255,1380,16,15,1,9,39,2,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,36
10324,4,"10324-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,60.786051,1,6,6,2,2,1379,1255,1255,1380,16,16,1,9,39,2,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,36
10324,5,"10324-5",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,60.786051,0,6,0,2,2,1255,1255,1255,1380,31,16,1,9,39,2,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,36
10325,1,"10325-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,9,6,2,2,1950,2018,1950,2021,23,22,0,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10325,2,"10325-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,9,9,2,2,2018,2021,1950,2021,23,23,0,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10325,3,"10325-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,0,9,9,4,2,2021,2021,1950,2021,26,23,0,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10325,4,"10325-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,9,6,2,2,2021,1949,1950,2021,26,26,1,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10325,5,"10325-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,1,9,5,2,2,1949,1942,1950,2021,28,26,1,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10325,6,"10325-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,54.614363781,0,9,0,2,2,1942,1950,1950,2021,48,28,1,13,30,4,4,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63
10326,12,"10326-12",6,1,2,6,7,8,9,NA,NA,NA,3,2,2,66.9572299,0,9,9,3,3,1942,1919,1942,1919,34,32,0,18,30,1,3,7,7,8,8,0,0,0,42,37,9,8,4,2,0,0,0,42
10326,13,"10326-13",6,1,2,6,7,8,9,NA,NA,NA,3,2,2,66.9572299,0,9,0,3,3,1919,1942,1942,1919,48,34,1,18,30,1,3,7,7,8,8,0,0,0,42,37,9,8,4,2,0,0,0,42
10326,2,"10326-2",3,2,8,9,NA,NA,NA,NA,NA,NA,3,1,1,71.7007935,0,6,6,3,3,1942,1892,1942,1892,18,14,0,9,30,3,8,8,0,0,0,0,0,0,37,4,2,0,0,0,0,0,0,37
10326,3,"10326-3",3,2,8,9,NA,NA,NA,NA,NA,NA,3,1,1,71.7007935,0,6,0,3,3,1892,1942,1942,1892,19,18,1,9,30,3,8,8,0,0,0,0,0,0,37,4,2,0,0,0,0,0,0,37
10331,3,"10331-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,59.386725248,0,9,9,2,2,1483,1481,1483,1481,36,31,0,18,15,1,7,0,0,0,0,0,0,0,45,8,0,0,0,0,0,0,0,45
10331,4,"10331-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,59.386725248,0,9,0,2,2,1481,1483,1483,1481,48,36,1,18,15,1,7,0,0,0,0,0,0,0,45,8,0,0,0,0,0,0,0,45
10336,1,"10336-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,10.10481775,0,8,8,3,3,2459,2459,2459,2459,21,17,0,11,5,5,4,0,0,0,0,0,0,0,69,64,0,0,0,0,0,0,0,69
10336,2,"10336-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,10.10481775,0,8,0,3,3,2459,2459,2459,2459,24,21,1,11,5,5,4,0,0,0,0,0,0,0,69,64,0,0,0,0,0,0,0,69
10341,3,"10341-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,43.785335861,0,8,8,2,2,1545,1524,1545,1524,38,32,0,18,40,4,4,0,0,0,0,0,0,0,61,57,0,0,0,0,0,0,0,61
10341,4,"10341-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,43.785335861,0,8,0,2,2,1524,1545,1545,1524,48,38,1,18,40,4,4,0,0,0,0,0,0,0,61,57,0,0,0,0,0,0,0,61
