"","SAMPNO","PERNO","AGE","AAGE","AGE_AAGE","AGE18","SEX","LIC","NOLIC","NOLIC_O","DRIVE","NODRIVE","NODRIVE_O","EMPLY","EMPYTYPE","EMPYTYPE_O","JOBS","EMPLYNOJOB","WKSTAT","WKSTAT_O","WPLACE","WMODE","WMODE_O","INDUS","INDUS_O","DELIV_DRIV","TCOFF","TCDAYS","STUDE","SCHOL","SCHOL_O","SLOC","SWEB","SMODE","SMODE_O","EDUC","EDUC_O","NOGOWHY","NOGOWHY_O","PERTRIPS","PERTYPE","PERRKWT0"
"22257",3226823,3,7,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,3,7,64.6070876
"22258",3226823,4,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,5,NA,1,NA,NA,NA,2,8,64.6070876
"22259",3226826,1,59,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,125.4250718
"22260",3226826,2,49,NA,4,NA,2,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,7,NA,0,4,154.6860564
"22261",3226826,3,20,NA,4,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,-8,NA,0,4,259.9256037
"22262",3226826,4,9,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,7,133.947437
"22263",3226868,1,30,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,2,NA,51,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1,1,123.4574157
"22264",3226870,1,23,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,71,NA,2,-8,NA,2,7,NA,NA,1,NA,NA,3,NA,NA,NA,2,3,85.678716
"22265",3226870,2,23,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,2,NA,0,NA,1,4,NA,71,NA,2,-8,NA,1,7,NA,NA,-8,16,NA,3,NA,NA,NA,3,3,192.5862863
"22266",3226936,1,60,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,6,NA,0,4,160.1665514
"22267",3226936,2,59,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,4,207.188565
"22268",3227043,1,62,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,33.4003914
"22269",3227051,1,-7,5,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,6,5,26.3360176
"22270",3227051,2,-7,5,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,4,NA,0,5,27.0648488
"22271",3227067,1,69,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,7,NA,0,5,48.4310241
"22272",3227067,2,72,NA,5,NA,1,1,NA,NA,2,4,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,7,NA,0,5,37.6803568
"22273",3227100,1,64,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,4,64.42591
"22274",3227142,1,77,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,5,242.265138
"22275",3227147,1,35,NA,4,NA,1,1,NA,NA,1,NA,NA,1,2,NA,2,NA,0,NA,1,4,NA,92,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,1,136.0332263
"22276",3227147,2,37,NA,4,NA,2,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,1,127.2260155
"22277",3227147,3,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,5,NA,1,NA,NA,NA,2,8,134.7082914
"22278",3227147,4,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,8,150.6621527
"22279",3227216,1,71,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5,42.8023823
"22280",3227216,2,68,NA,5,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,81,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,35.6407184
"22281",3227244,1,82,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,5,41.8336313
"22282",3227244,2,83,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,4,50.7610477
"22283",3227252,1,63,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,5,50.1049209
"22284",3227252,2,63,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,5,38.7334715
"22285",3227270,1,62,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,1,57.2897745
"22286",3227270,2,27,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,2,NA,2,6,NA,NA,2,4,NA,4,NA,NA,NA,4,3,77.1732359
"22287",3227289,1,67,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5,434.2564064
"22288",3227358,1,41,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,51,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,70.9208938
"22289",3227358,2,-7,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,4,7,83.2140044
"22290",3227361,1,64,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,9,5,72.5990054
"22291",3227361,2,64,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,3,4,NA,44,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,64.1639152
"22292",3227405,1,44,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,2,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,1,136.0332263
"22293",3227405,2,42,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,127.2260155
"22294",3227405,3,15,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,1,NA,1,NA,NA,NA,2,7,134.7082914
"22295",3227405,4,13,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,1,NA,1,NA,NA,NA,2,7,134.7082914
"22296",3227427,1,-7,4,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,5,38.7334715
"22297",3227427,2,-7,5,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,5,37.820104
"22298",3227495,1,47,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,113.0852695
"22299",3227495,2,47,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1,100.9846584
"22300",3227495,3,17,NA,3,NA,2,2,97,"IN PROCESS/LEARNING TO DRIVE",NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,2,6,151.3286194
"22301",3227495,4,15,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,2,7,150.6621527
"22302",3227512,1,57,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,101.0554236
"22303",3227512,2,53,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,3,NA,0,4,114.3403301
"22304",3227512,3,22,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,4,126.4039335
"22305",3227539,1,69,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,37.820104
"22306",3227539,2,67,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,4,41.3009176
"22307",3227569,1,54,NA,4,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,5,NA,62,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,8,1,42.8967272
"22308",3227569,2,54,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,22,NA,2,1,5,3,NA,NA,NA,NA,NA,NA,5,NA,5,NA,0,1,50.2400166
"22309",3227569,3,16,NA,3,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,5,NA,1,NA,NA,NA,3,6,87.4761541
"22310",3227569,4,12,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,7,7,53.6537182
"22311",3227586,1,49,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,110.6525735
"22312",3227586,2,47,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,123.9116545
"22313",3227586,3,19,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,1,7,NA,NA,2,4,NA,3,NA,NA,NA,4,3,165.8162879
"22314",3227586,4,16,NA,3,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,4,NA,1,NA,NA,NA,6,6,128.5501979
"22315",3227586,5,13,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,2,NA,1,NA,NA,NA,2,7,165.086016
"22316",3227618,1,54,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,51.1954528
"22317",3227618,2,60,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,5,NA,0,NA,1,4,NA,31,NA,2,1,1,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,1,59.9593621
"22318",3227618,3,13,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,2,7,65.8320706
"22319",3227658,1,78,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,5,250.4502998
"22320",3227658,2,85,NA,6,NA,1,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,4,NA,0,5,176.6190806
"22321",3227702,1,32,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,1,672.6482499
"22322",3227702,2,32,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,55,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,-8,NA,1,NA,0,1,719.212271
"22323",3227773,1,62,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,5,62.8425361
"22324",3227773,2,65,NA,5,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,31,NA,1,1,4,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,48.7476089
"22325",3227776,1,47,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,1,137.1363697
"22326",3227776,2,48,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,4,155.1645347
"22327",3227776,3,17,NA,3,NA,1,1,NA,NA,2,1,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,2,6,210.6227359
"22328",3227776,4,12,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,4,7,166.4147448
"22329",3227780,1,52,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,4,24.2689015
"22330",3227780,2,82,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,7,NA,0,5,22.8161307
"22331",3227796,1,26,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,56,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,105.9235327
"22332",3227796,2,47,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,56,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1,89.2113097
"22333",3227796,3,21,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,4,216.5260899
"22334",3227890,1,59,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,2,1,0,1,6,NA,NA,1,NA,NA,3,NA,NA,NA,2,3,155.761573
"22335",3227890,2,55,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,9,NA,0,5,174.3988373
"22336",3227928,1,32,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,4,NA,1,NA,NA,NA,2,3,165.3413821
"22337",3227928,2,31,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,62,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,116.5523451
"22338",3227928,3,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,8,138.0222995
"22339",3227973,1,60,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,52,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,1,43.801579
"22340",3227973,2,63,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,48,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,1,51.2997657
"22341",3228101,1,52,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,4,121.8978046
"22342",3228101,2,63,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,113.0852695
"22343",3228101,3,20,NA,4,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,1,NA,81,NA,2,2,NA,1,7,NA,NA,2,1,NA,3,NA,6,NA,0,3,123.2576432
"22344",3228101,4,18,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,2,1,NA,2,NA,6,NA,0,3,151.3286194
"22345",3228115,1,60,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,51,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,1,51.2997657
"22346",3228115,2,63,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,3,4,NA,53,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1,43.801579
"22347",3228148,1,34,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,48,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,88.6634997
"22348",3228148,2,30,NA,4,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,7,NA,0,4,104.1784072
"22349",3228148,3,5,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,1,NA,NA,NA,2,7,95.4588003
"22350",3228186,1,77,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,5,65.434129
"22351",3228186,2,76,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,5,79.3979591
"22352",3228186,3,47,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,9,NA,0,4,62.8320095
"22353",3228301,1,64,NA,4,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,91.6752419
"22354",3228301,2,63,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,5,122.3163022
"22355",3228301,3,41,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,4,141.1083462
"22356",3228319,1,30,NA,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,3,4,NA,23,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,24,1,83.7321455
"22357",3228319,2,30,NA,4,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,61,NA,1,-8,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,1,78.3110681
"22358",3228319,3,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,97,"TOO YOUNG",0,8,92.7366471
"22359",3228357,1,44,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,31,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,1,85.4302792
"22360",3228514,1,68,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,5,41.3009176
"22361",3228514,2,70,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,5,37.820104
"22362",3228556,1,-7,4,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,1,NA,0,NA,2,NA,NA,-8,NA,2,NA,NA,1,7,NA,NA,2,4,NA,5,NA,7,NA,0,3,50.2400166
"22363",3228556,2,-8,-8,-8,2,-7,-8,NA,NA,-8,NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,2,-9,53.6537182
"22364",3228556,3,50,NA,4,NA,2,1,NA,NA,1,NA,NA,-8,-8,NA,-8,NA,NA,NA,-8,-8,NA,-8,NA,-8,-8,NA,-8,NA,NA,NA,NA,NA,NA,-8,NA,2,NA,0,-9,42.8967272
"22365",3228556,4,50,NA,4,NA,1,1,NA,NA,2,4,NA,-8,-8,NA,-8,NA,NA,NA,-8,-8,NA,-8,NA,-8,-8,NA,-8,NA,NA,NA,NA,NA,NA,-8,NA,NA,NA,2,-9,50.2400166
"22366",3228565,1,41,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,72,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,1,75.9312493
"22367",3228565,2,41,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,2,NA,NA,54,NA,2,1,5,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,1,79.3890231
"22368",3228565,3,12,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,5,7,122.2777218
"22369",3228565,4,9,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,4,7,105.3605591
"22370",3228567,1,46,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,4,87.2564055
"22371",3228567,2,47,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,1,85.4560068
