LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK,TOD,NumCountsParent,NumCounts,SUT,MUT,PctSUT,PctMUT
564,1,63-4900,2019,17799,17182,617,315,192,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,PM,1,1,85.7853025936599,34.9503546099291,0.000406241961820257,0.000117318894729361
564,1,63-4900,2019,17799,17182,617,315,192,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,EV,1,1,11.3472622478386,11.5744680851064,5.37357092354837e-05,3.88523612415415e-05
564,1,63-4900,2019,17799,17182,617,315,192,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,NT,1,1,13.6167146974063,21.3333333333333,6.44828510825804e-05,7.16102344451941e-05
577,1,63-5238,2018,19587,19071,515,255,259,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,47,38.25,0.000222571601757842,0.000128394912540407
577,1,63-5238,2018,19587,19071,515,255,259,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,128,116.5,0.000606152447340506,0.000391059014665552
577,1,63-5238,2018,19587,19071,515,255,259,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,55.25,63.5,0.000261640021215336,0.000213152338465773
577,1,63-5238,2018,19587,19071,515,255,259,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,11.75,12.5,5.56429004394605e-05,4.19591217452309e-05
577,1,63-5238,2018,19587,19071,515,255,259,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,13,28.25,6.15623579330202e-05,9.48276151442219e-05
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,AM,1,1,53.6048317515099,34.4956896551724,0.000253849218401983,0.000115792707354167
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,MD,1,1,164.914581535807,75.3879310344828,0.000780963884375506,0.000253056910111755
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,PM,1,1,88.9870578084556,31.0689655172414,0.000421404084939269,0.000104290120530905
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,EV,1,1,22.7782571182053,6.39655172413793,0.000107867939830871,2.14714954034216e-05
580,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,NT,1,1,21.7152717860224,11.6508620689655,0.000102834102638764,3.91087951990894e-05
621,0,63-5121,2018,9559,9388,170,129,39,4,Minor Arterial,5,Rural,Other Road,3,Oakland,0-99,100-199,100-199,AM,1,1,18.25,7.34415584415584,8.64240794059706e-05,2.46523463344707e-05
621,0,63-5121,2018,9559,9388,170,129,39,4,Minor Arterial,5,Rural,Other Road,3,Oakland,0-99,100-199,100-199,MD,1,1,59.5,15.7012987012987,0.000281766176693438,5.27050163012823e-05
621,0,63-5121,2018,9559,9388,170,129,39,4,Minor Arterial,5,Rural,Other Road,3,Oakland,0-99,100-199,100-199,PM,1,1,31,9.62337662337662,0.000146802545840279,3.23030745072375e-05
621,0,63-5121,2018,9559,9388,170,129,39,4,Minor Arterial,5,Rural,Other Road,3,Oakland,0-99,100-199,100-199,EV,1,1,14.5,3.54545454545455,6.86657069252917e-05,1.19011327131928e-05
621,0,63-5121,2018,9559,9388,170,129,39,4,Minor Arterial,5,Rural,Other Road,3,Oakland,0-99,100-199,100-199,NT,1,1,5.75,2.78571428571429,2.72295044703743e-05,9.35088998893718e-06
650,1,63-5551,2019,27713,27066,647,431,135,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999,AM,1,1,68.5,24,0.000324386270647068,8.05615137508434e-05
650,1,63-5551,2019,27713,27066,647,431,135,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999,MD,1,1,195.5,68,0.000925803151992726,0.000228257622294056
650,1,63-5551,2019,27713,27066,647,431,135,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999,PM,1,1,116,25,0.000549325655402334,8.39182434904619e-05
650,1,63-5551,2019,27713,27066,647,431,135,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999,EV,1,1,21.5,5,0.000101814668889226,1.67836486980924e-05
650,1,63-5551,2019,27713,27066,647,431,135,4,Minor Arterial,3,Urban,Other Road,3,Oakland,100-199,200-499,500-999,NT,1,1,29.5,13,0.000139699196848007,4.36374866150402e-05
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,6,0,2.84133959690862e-05,0
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,21,1,9.94468858918018e-05,3.35672973961847e-06
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,3,0,1.42066979845431e-05,0
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,0,1,0,3.35672973961847e-06
658,0,63-6010,2019,2087,2053,34,31,2,5,Major Collector,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,1,0,4.7355659948477e-06,0
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,AM,1,1,81.8066581306018,26.5,0.000387400828395409,8.89533380998896e-05
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,MD,1,1,219.617157490397,95.5,0.00104001154289664,0.000320567690133564
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,PM,1,1,85.6184379001281,35,0.000405451763051826,0.000117485540886647
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,EV,1,1,34.8924455825864,12.5,0.00016523547877797,4.19591217452309e-05
711,1,63-5479,2018,39362,38581,781,458,199,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,NT,1,1,36.0653008962868,29.5,0.000170789612518406,9.9023527318745e-05
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,56.730612244898,103.662480376766,0.00026865155821383,0.000347966930763307
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,95.6387755102041,98.6546310832025,0.000452903733094996,0.000331156934108075
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,61.7510204081633,75.8689167974882,0.000292426032392045,0.000254671449326768
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,16.3163265306122,23.2864992150706,7.72670410791988e-05,7.81664844468299e-05
742,1,63-5044,2018,17757,17179,577,246,319,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,15.5632653061225,17.5274725274725,7.37008699524665e-05,5.88349882933128e-05
747,1,63-5517,2018,31129,30606,523,265,84,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,AM,1,1,55.736137667304,22.5,0.000263942158221435,7.55264191414157e-05
747,1,63-5517,2018,31129,30606,523,265,84,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,MD,1,1,124.646271510516,26,0.000590270644749755,8.72749732300803e-05
747,1,63-5517,2018,31129,30606,523,265,84,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,PM,1,1,61.0564053537285,22.5,0.000289136636960754,7.55264191414157e-05
747,1,63-5517,2018,31129,30606,523,265,84,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,EV,1,1,9.37380497131931,4.5,4.43902720645141e-05,1.51052838282831e-05
747,1,63-5517,2018,31129,30606,523,265,84,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,NT,1,1,14.1873804971319,8.5,6.71852766381835e-05,2.8532202786757e-05
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199,AM,1,1,11.1571428571429,6.86111111111111,5.28353863139437e-05,2.30308957134934e-05
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199,MD,1,1,39.8107142857143,17.4166666666667,0.000188526264802026,5.84630429650218e-05
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199,PM,1,1,17.2428571428571,10.0277777777778,8.16546879397311e-05,3.36605398889519e-05
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199,EV,1,1,2.28214285714286,2.11111111111111,1.08072381096703e-05,7.08642945030567e-06
852,0,63-5808,2019,11921,11806,115,71,38,4,Minor Arterial,2,Urban Fringe,Other Road,3,Oakland,0-99,0-99,100-199,NT,1,1,0.507142857142857,1.58333333333333,2.40160846881562e-06,5.31482208772925e-06
860,1,63-5392,2018,23644,23273,370,204,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,AM,1,1,33.9162561576355,29.5885885885886,0.000160612669332643,9.93208952686511e-05
860,1,63-5392,2018,23644,23273,370,204,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,MD,1,1,93.9605911330049,48.3948948948949,0.000444956580225247,0.000162448582939404
860,1,63-5392,2018,23644,23273,370,204,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,PM,1,1,57.0295566502463,64.6936936936937,0.000270067229174147,0.00021715924558739
860,1,63-5392,2018,23644,23273,370,204,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,EV,1,1,6.78325123152709,15.7972972972973,3.21225338665285e-05,5.30272576434324e-05
860,1,63-5392,2018,23644,23273,370,204,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,NT,1,1,12.3103448275862,8.52552552552553,5.82964503503666e-05,2.8617885077408e-05
868,0,63-5065,2019,10309,10130,179,143,35,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199,AM,1,1,46.5757042253521,7.95454545454546,0.000220562321115662,2.67012592924197e-05
868,0,63-5065,2019,10309,10130,179,143,35,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199,MD,1,1,46.3239436619718,14.8484848484848,0.000219370092352875,4.98423506791834e-05
868,0,63-5065,2019,10309,10130,179,143,35,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199,PM,1,1,42.044014084507,9.01515151515152,0.000199102203385489,3.02614271980756e-05
868,0,63-5065,2019,10309,10130,179,143,35,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199,EV,1,1,5.28697183098592,0.53030303030303,2.50368040185346e-05,1.78008395282798e-06
868,0,63-5065,2019,10309,10130,179,143,35,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199,NT,1,1,2.7693661971831,2.65151515151515,1.3114516390661e-05,8.90041976413989e-06
931,1,63-5052,2018,20272,19569,702,291,410,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,58.8031088082902,72.1760391198044,0.000278466002463868,0.000242275457001314
931,1,63-5052,2018,20272,19569,702,291,410,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,108.056994818653,161.644254278729,0.000511711030168647,0.000542596075575859
931,1,63-5052,2018,20272,19569,702,291,410,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,62.3212435233161,107.762836185819,0.000295126361585638,0.000361730717050573
931,1,63-5052,2018,20272,19569,702,291,410,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,35.6839378238342,45.3606356968215,0.000168983642520809,0.00015226339485152
931,1,63-5052,2018,20272,19569,702,291,410,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,26.1347150259067,23.0562347188264,0.000123762667761719,7.73935487643086e-05
939,0,63-5472,2018,7256,7059,196,126,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199,AM,1,1,26.0602409638554,10.0428571428571,0.000123409990925971,3.37111572421684e-05
939,0,63-5472,2018,7256,7059,196,126,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199,MD,1,1,47.8192771084337,13.2142857142857,0.000226451342572898,4.43567858449584e-05
939,0,63-5472,2018,7256,7059,196,126,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199,PM,1,1,32.6385542168675,9.25,0.000154562027470391,3.10497500914709e-05
939,0,63-5472,2018,7256,7059,196,126,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199,EV,1,1,15.1807228915663,3.43571428571429,7.18893151025073e-05,1.15327643196892e-05
939,0,63-5472,2018,7256,7059,196,126,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,100-199,100-199,NT,1,1,4.30120481927711,1.05714285714286,2.03686392790437e-05,3.54854286759667e-06
944,1,63-5388,2018,28197,27694,503,265,137,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,AM,1,1,60.8196721311476,19,0.000288015571162049,6.3777865052751e-05
944,1,63-5388,2018,28197,27694,503,265,137,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,MD,1,1,126.707650273224,75,0.000600032439920935,0.000251754730471386
944,1,63-5388,2018,28197,27694,503,265,137,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,PM,1,1,56.1133879781421,20,0.000265728651964986,6.71345947923695e-05
944,1,63-5388,2018,28197,27694,503,265,137,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,EV,1,1,9.05054644808743,3,4.28594599943525e-05,1.00701892188554e-05
944,1,63-5388,2018,28197,27694,503,265,137,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,NT,1,1,12.3087431693989,20,5.82888655923194e-05,6.71345947923695e-05
956,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,1.25,3,5.91945749355963e-06,1.00701892188554e-05
956,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,12.25,6,5.80106834368844e-05,2.01403784377108e-05
956,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,2.75,5.5,1.30228064858312e-05,1.84620135679016e-05
956,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,2,0.5,9.47113198969541e-06,1.67836486980924e-06
956,0,63-5013,2018,5235,5201,34,19,15,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,0.75,0,3.55167449613578e-06,0
957,1,63-5239,2018,12699,12532,166,73,92,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,AM,1,1,13.5,16.5901639344262,6.3930140930444e-05,5.56886966638344e-05
957,1,63-5239,2018,12699,12532,166,73,92,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,MD,1,1,29.75,38.4590163934426,0.000140883088346719,0.000129096524084343
957,1,63-5239,2018,12699,12532,166,73,92,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,PM,1,1,23.25,25.8907103825137,0.000110101909380209,8.69081175208324e-05
957,1,63-5239,2018,12699,12532,166,73,92,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,EV,1,1,4.5,7.54098360655738,2.13100469768147e-05,2.53130439381065e-05
957,1,63-5239,2018,12699,12532,166,73,92,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,NT,1,1,2,3.51912568306011,9.47113198969541e-06,1.1812753837783e-05
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,45.5,59,0.000215468252765571,0.00019804705463749
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,121.5,79.5,0.000575371268373996,0.000266860014299669
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,83,106,0.000393051977572359,0.000355813352399558
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,14.5,22.5,6.86657069252917e-05,7.55264191414157e-05
976,1,63-5932,2019,17915,17351,564,278,278,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,13.5,11,6.3930140930444e-05,3.69240271358032e-05
980,0,63-5462,2018,5270,5187,82,62,25,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,16.5,5,7.81368389149871e-05,1.67836486980924e-05
980,0,63-5462,2018,5270,5187,82,62,25,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,20,12.2222222222222,9.47113198969541e-05,4.10266968175591e-05
980,0,63-5462,2018,5270,5187,82,62,25,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,23.25,5.55555555555556,0.000110101909380209,1.8648498553436e-05
980,0,63-5462,2018,5270,5187,82,62,25,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,0.75,1.66666666666667,3.55167449613578e-06,5.59454956603079e-06
980,0,63-5462,2018,5270,5187,82,62,25,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,1.5,0.555555555555556,7.10334899227156e-06,1.8648498553436e-06
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,AM,1,1,46.0921052631579,9,0.000218272206315151,3.02105676565663e-05
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,MD,1,1,123.407894736842,36.5,0.000584406229811535,0.000122520635496074
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,PM,1,1,38.6578947368421,8.5,0.000183067011748192,2.8532202786757e-05
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,EV,1,1,4.46052631578947,0,2.11231167401759e-05,0
1004,1,63-5323,2018,15699,15395,304,226,62,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499,NT,1,1,13.3815789473684,8,6.33693502205278e-05,2.68538379169478e-05
1040,1,63-5136,2018,16141,15954,186,114,78,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,AM,1,1,21.1858407079646,15.1381578947368,0.000100326946828897,5.08147048083033e-05
1040,1,63-5136,2018,16141,15954,186,114,78,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,MD,1,1,40.6061946902655,32.8421052631579,0.000192293314755387,0.000110242071448523
1040,1,63-5136,2018,16141,15954,186,114,78,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,PM,1,1,36.0663716814159,21.0394736842105,0.000170794683292051,7.06238270217097e-05
1040,1,63-5136,2018,16141,15954,186,114,78,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,EV,1,1,5.04424778761062,6.1578947368421,2.38873682925946e-05,2.0670388396598e-05
1040,1,63-5136,2018,16141,15954,186,114,78,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,NT,1,1,11.0973451327434,2.82236842105263,5.25522102437081e-05,9.4739280151074e-06
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,AM,1,1,57,26,0.000269927261706319,8.72749732300803e-05
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,MD,1,1,168,81.5,0.000795575087134414,0.000273573473778906
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,PM,1,1,73,41.5,0.000345696317623882,0.000139304284194167
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,EV,1,1,21,8,9.94468858918018e-05,2.68538379169478e-05
1053,1,63-5047,2019,22844,22249,595,342,173,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,NT,1,1,23,16,0.000108918017881497,5.37076758338956e-05
1061,0,63-5468,2019,3260,3131,129,81,35,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,AM,1,1,15.8048780487805,4.57207207207207,7.48450430405198e-05,1.53472102960034e-05
1061,0,63-5468,2019,3260,3131,129,81,35,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,MD,1,1,40.5,18.2882882882883,0.000191790422791332,6.13888411840135e-05
1061,0,63-5468,2019,3260,3131,129,81,35,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,PM,1,1,19.5091463414634,8.04054054054054,9.23868500031416e-05,2.69899215550404e-05
1061,0,63-5468,2019,3260,3131,129,81,35,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,EV,1,1,3.21036585365854,2.36486486486487,1.52028993676056e-05,7.93821222207072e-06
1061,0,63-5468,2019,3260,3131,129,81,35,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,NT,1,1,1.97560975609756,1.73423423423423,9.35563038006498e-06,5.82135562951853e-06
1090,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,AM,1,1,53.6048317515099,34.4956896551724,0.000253849218401983,0.000115792707354167
1090,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,MD,1,1,164.914581535807,75.3879310344828,0.000780963884375506,0.000253056910111755
1090,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,PM,1,1,88.9870578084556,31.0689655172414,0.000421404084939269,0.000104290120530905
1090,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,EV,1,1,22.7782571182053,6.39655172413793,0.000107867939830871,2.14714954034216e-05
1090,1,63-0145,2018,37779,37090,688,352,159,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,500-999,NT,1,1,21.7152717860224,11.6508620689655,0.000102834102638764,3.91087951990894e-05
