GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26159011300,26159011300,Census Tract 113, Van Buren County, Michigan,1699,78,495,623,367,136
1400000US26159011400,26159011400,Census Tract 114, Van Buren County, Michigan,1510,113,474,563,267,93
1400000US26159011500,26159011500,Census Tract 115, Van Buren County, Michigan,1314,37,373,562,200,142
1400000US26159011600,26159011600,Census Tract 116, Van Buren County, Michigan,2377,110,735,953,383,196
1400000US26159011800,26159011800,Census Tract 118, Van Buren County, Michigan,2895,257,1146,972,352,168
1400000US26159011900,26159011900,Census Tract 119, Van Buren County, Michigan,1885,21,442,1001,308,113
1400000US26159012000,26159012000,Census Tract 120, Van Buren County, Michigan,2272,208,706,779,400,179
1400000US26159990000,26159990000,Census Tract 9900, Van Buren County, Michigan,0,0,0,0,0,0
1400000US26161400100,26161400100,Census Tract 4001, Washtenaw County, Michigan,1382,592,618,144,28,0
1400000US26161400200,26161400200,Census Tract 4002, Washtenaw County, Michigan,91,20,30,11,13,17
1400000US26161400300,26161400300,Census Tract 4003, Washtenaw County, Michigan,1855,546,628,350,217,114
1400000US26161400400,26161400400,Census Tract 4004, Washtenaw County, Michigan,1149,77,358,476,200,38
1400000US26161400500,26161400500,Census Tract 4005, Washtenaw County, Michigan,2240,522,969,350,158,241
1400000US26161400600,26161400600,Census Tract 4006, Washtenaw County, Michigan,2254,210,1088,853,54,49
1400000US26161400700,26161400700,Census Tract 4007, Washtenaw County, Michigan,1290,244,590,353,60,43
1400000US26161400800,26161400800,Census Tract 4008, Washtenaw County, Michigan,1124,215,540,155,105,109
1400000US26161402100,26161402100,Census Tract 4021, Washtenaw County, Michigan,1590,244,775,485,71,15
1400000US26161402200,26161402200,Census Tract 4022, Washtenaw County, Michigan,1276,392,628,223,33,0
1400000US26161402300,26161402300,Census Tract 4023, Washtenaw County, Michigan,1110,105,413,475,42,75
1400000US26161402500,26161402500,Census Tract 4025, Washtenaw County, Michigan,1132,67,597,408,50,10
1400000US26161402600,26161402600,Census Tract 4026, Washtenaw County, Michigan,638,79,394,156,9,0
1400000US26161402700,26161402700,Census Tract 4027, Washtenaw County, Michigan,2279,27,997,1051,147,57
1400000US26161403100,26161403100,Census Tract 4031, Washtenaw County, Michigan,583,0,141,318,70,54
1400000US26161403200,26161403200,Census Tract 4032, Washtenaw County, Michigan,1368,33,543,679,84,29
1400000US26161403300,26161403300,Census Tract 4033, Washtenaw County, Michigan,1735,99,618,800,190,28
1400000US26161403400,26161403400,Census Tract 4034, Washtenaw County, Michigan,1394,36,518,734,106,0
1400000US26161403500,26161403500,Census Tract 4035, Washtenaw County, Michigan,1336,98,586,541,57,54
1400000US26161403600,26161403600,Census Tract 4036, Washtenaw County, Michigan,2302,437,991,773,89,12
1400000US26161403800,26161403800,Census Tract 4038, Washtenaw County, Michigan,1318,234,520,497,53,14
1400000US26161404100,26161404100,Census Tract 4041, Washtenaw County, Michigan,1366,157,557,461,163,28
1400000US26161404200,26161404200,Census Tract 4042, Washtenaw County, Michigan,1172,133,680,325,25,9
1400000US26161404300,26161404300,Census Tract 4043, Washtenaw County, Michigan,1169,64,399,533,97,76
1400000US26161404400,26161404400,Census Tract 4044, Washtenaw County, Michigan,880,30,221,516,107,6
1400000US26161404500,26161404500,Census Tract 4045, Washtenaw County, Michigan,2320,482,851,857,113,17
1400000US26161404600,26161404600,Census Tract 4046, Washtenaw County, Michigan,2346,207,1078,810,219,32
1400000US26161405100,26161405100,Census Tract 4051, Washtenaw County, Michigan,1018,57,535,374,34,18
1400000US26161405200,26161405200,Census Tract 4052, Washtenaw County, Michigan,2294,144,1142,828,121,59
1400000US26161405300,26161405300,Census Tract 4053, Washtenaw County, Michigan,2042,71,460,1134,295,82
1400000US26161405400,26161405400,Census Tract 4054, Washtenaw County, Michigan,986,34,506,352,78,16
1400000US26161405500,26161405500,Census Tract 4055, Washtenaw County, Michigan,1059,74,478,373,99,35
1400000US26161405600,26161405600,Census Tract 4056, Washtenaw County, Michigan,1896,121,1053,571,151,0
1400000US26161406000,26161406000,Census Tract 4060, Washtenaw County, Michigan,1394,43,492,620,147,92
1400000US26161407000,26161407000,Census Tract 4070, Washtenaw County, Michigan,1764,63,403,714,333,251
1400000US26161407400,26161407400,Census Tract 4074, Washtenaw County, Michigan,2163,380,824,598,231,130
1400000US26161407600,26161407600,Census Tract 4076, Washtenaw County, Michigan,1033,15,267,479,228,44
1400000US26161410100,26161410100,Census Tract 4101, Washtenaw County, Michigan,1625,118,1056,398,49,4
1400000US26161410200,26161410200,Census Tract 4102, Washtenaw County, Michigan,1121,105,407,518,75,16
1400000US26161410300,26161410300,Census Tract 4103, Washtenaw County, Michigan,1773,282,706,588,79,118
1400000US26161410400,26161410400,Census Tract 4104, Washtenaw County, Michigan,1593,131,548,652,198,64
1400000US26161410500,26161410500,Census Tract 4105, Washtenaw County, Michigan,1226,167,610,319,85,45
1400000US26161410600,26161410600,Census Tract 4106, Washtenaw County, Michigan,839,258,454,83,26,18
1400000US26161410700,26161410700,Census Tract 4107, Washtenaw County, Michigan,734,223,345,145,21,0
1400000US26161410800,26161410800,Census Tract 4108, Washtenaw County, Michigan,744,90,324,257,40,33
1400000US26161410900,26161410900,Census Tract 4109, Washtenaw County, Michigan,606,30,218,253,71,34
1400000US26161411000,26161411000,Census Tract 4110, Washtenaw County, Michigan,1364,222,499,419,150,74
1400000US26161411100,26161411100,Census Tract 4111, Washtenaw County, Michigan,59,38,14,7,0,0
1400000US26161411200,26161411200,Census Tract 4112, Washtenaw County, Michigan,1107,146,541,243,134,43
1400000US26161411700,26161411700,Census Tract 4117, Washtenaw County, Michigan,892,43,315,355,113,66
1400000US26161411900,26161411900,Census Tract 4119, Washtenaw County, Michigan,1789,271,785,547,120,66
1400000US26161412000,26161412000,Census Tract 4120, Washtenaw County, Michigan,1546,206,709,481,114,36
1400000US26161412100,26161412100,Census Tract 4121, Washtenaw County, Michigan,1516,202,672,492,114,36
1400000US26161412300,26161412300,Census Tract 4123, Washtenaw County, Michigan,1025,74,435,388,124,4
1400000US26161412600,26161412600,Census Tract 4126, Washtenaw County, Michigan,1563,55,985,481,34,8
1400000US26161412700,26161412700,Census Tract 4127, Washtenaw County, Michigan,2065,144,617,832,260,212
1400000US26161413000,26161413000,Census Tract 4130, Washtenaw County, Michigan,1574,61,703,553,197,60
1400000US26161413200,26161413200,Census Tract 4132, Washtenaw County, Michigan,1588,9,698,535,211,135
1400000US26161413401,26161413401,Census Tract 4134.01, Washtenaw County, Michigan,1441,5,204,726,298,208
1400000US26161413402,26161413402,Census Tract 4134.02, Washtenaw County, Michigan,1839,27,350,1055,296,111
1400000US26161413403,26161413403,Census Tract 4134.03, Washtenaw County, Michigan,737,11,159,277,219,71
1400000US26161414000,26161414000,Census Tract 4140, Washtenaw County, Michigan,1605,339,861,359,46,0
1400000US26161414200,26161414200,Census Tract 4142, Washtenaw County, Michigan,1318,121,617,453,86,41
1400000US26161414300,26161414300,Census Tract 4143, Washtenaw County, Michigan,1512,377,549,475,93,18
1400000US26161414500,26161414500,Census Tract 4145, Washtenaw County, Michigan,927,20,178,451,179,99
1400000US26161414700,26161414700,Census Tract 4147, Washtenaw County, Michigan,929,22,473,384,18,32
1400000US26161414900,26161414900,Census Tract 4149, Washtenaw County, Michigan,1182,0,191,684,226,81
1400000US26161415200,26161415200,Census Tract 4152, Washtenaw County, Michigan,1026,24,565,373,59,5
1400000US26161415400,26161415400,Census Tract 4154, Washtenaw County, Michigan,879,20,399,374,54,32
1400000US26161415600,26161415600,Census Tract 4156, Washtenaw County, Michigan,675,5,52,406,128,84
1400000US26161415800,26161415800,Census Tract 4158, Washtenaw County, Michigan,1234,0,172,782,187,93
1400000US26161416000,26161416000,Census Tract 4160, Washtenaw County, Michigan,1158,40,315,556,170,77
1400000US26161416200,26161416200,Census Tract 4162, Washtenaw County, Michigan,1625,16,322,830,312,145
1400000US26161420000,26161420000,Census Tract 4200, Washtenaw County, Michigan,1166,0,270,455,239,202
1400000US26161420200,26161420200,Census Tract 4202, Washtenaw County, Michigan,1145,10,193,507,303,132
1400000US26161421100,26161421100,Census Tract 4211, Washtenaw County, Michigan,1312,75,331,597,167,142
1400000US26161421900,26161421900,Census Tract 4219, Washtenaw County, Michigan,9,0,0,9,0,0
1400000US26161422200,26161422200,Census Tract 4222, Washtenaw County, Michigan,2387,18,287,1099,597,386
1400000US26161422900,26161422900,Census Tract 4229, Washtenaw County, Michigan,0,0,0,0,0,0
1400000US26161423400,26161423400,Census Tract 4234, Washtenaw County, Michigan,2752,252,874,1071,469,86
1400000US26161423600,26161423600,Census Tract 4236, Washtenaw County, Michigan,1019,29,373,441,166,10
1400000US26161425000,26161425000,Census Tract 4250, Washtenaw County, Michigan,1550,20,204,841,417,68
1400000US26161426000,26161426000,Census Tract 4260, Washtenaw County, Michigan,1504,34,342,675,304,149
1400000US26161431000,26161431000,Census Tract 4310, Washtenaw County, Michigan,1922,85,636,694,319,188
1400000US26161432000,26161432000,Census Tract 4320, Washtenaw County, Michigan,1863,30,291,830,435,277
1400000US26161444000,26161444000,Census Tract 4440, Washtenaw County, Michigan,2211,29,433,935,647,167
1400000US26161445000,26161445000,Census Tract 4450, Washtenaw County, Michigan,994,32,204,390,232,136
1400000US26161446200,26161446200,Census Tract 4462, Washtenaw County, Michigan,1002,102,504,322,53,21
1400000US26161446400,26161446400,Census Tract 4464, Washtenaw County, Michigan,1158,128,308,478,222,22
1400000US26161447000,26161447000,Census Tract 4470, Washtenaw County, Michigan,1144,22,249,517,239,117
1400000US26161448000,26161448000,Census Tract 4480, Washtenaw County, Michigan,1339,9,175,746,258,151
1400000US26161453000,26161453000,Census Tract 4530, Washtenaw County, Michigan,1967,47,243,1075,419,183
1400000US26161454000,26161454000,Census Tract 4540, Washtenaw County, Michigan,1949,47,686,819,287,110
1400000US26161455000,26161455000,Census Tract 4550, Washtenaw County, Michigan,1753,0,622,787,236,108
1400000US26161456000,26161456000,Census Tract 4560, Washtenaw County, Michigan,2125,14,591,1212,223,85
1400000US26161461000,26161461000,Census Tract 4610, Washtenaw County, Michigan,2484,120,258,1296,545,265
1400000US26161464000,26161464000,Census Tract 4640, Washtenaw County, Michigan,2106,11,388,915,527,265
1400000US26161465000,26161465000,Census Tract 4650, Washtenaw County, Michigan,2368,58,925,946,289,150
1400000US26161466000,26161466000,Census Tract 4660, Washtenaw County, Michigan,926,12,147,422,237,108
1400000US26161984000,26161984000,Census Tract 9840, Washtenaw County, Michigan,8,4,0,0,4,0
1400000US26163500100,26163500100,Census Tract 5001, Wayne County, Michigan,1419,154,818,404,32,11
1400000US26163500200,26163500200,Census Tract 5002, Wayne County, Michigan,1002,52,420,387,135,8
1400000US26163500300,26163500300,Census Tract 5003, Wayne County, Michigan,799,139,371,266,23,0
1400000US26163500400,26163500400,Census Tract 5004, Wayne County, Michigan,420,89,173,139,13,6
1400000US26163500500,26163500500,Census Tract 5005, Wayne County, Michigan,600,72,276,225,9,18
1400000US26163500600,26163500600,Census Tract 5006, Wayne County, Michigan,948,222,417,304,5,0
1400000US26163500700,26163500700,Census Tract 5007, Wayne County, Michigan,1516,214,797,340,110,55
1400000US26163500800,26163500800,Census Tract 5008, Wayne County, Michigan,1016,108,487,338,37,46
1400000US26163500900,26163500900,Census Tract 5009, Wayne County, Michigan,1225,354,506,208,145,12
1400000US26163501000,26163501000,Census Tract 5010, Wayne County, Michigan,926,217,488,135,48,38
1400000US26163501100,26163501100,Census Tract 5011, Wayne County, Michigan,1088,317,445,249,68,9
1400000US26163501200,26163501200,Census Tract 5012, Wayne County, Michigan,523,153,258,89,23,0
1400000US26163501300,26163501300,Census Tract 5013, Wayne County, Michigan,1147,277,540,324,6,0
1400000US26163501400,26163501400,Census Tract 5014, Wayne County, Michigan,1288,122,591,370,111,94
1400000US26163501500,26163501500,Census Tract 5015, Wayne County, Michigan,1487,248,813,244,130,52
1400000US26163501600,26163501600,Census Tract 5016, Wayne County, Michigan,761,215,252,237,51,6
1400000US26163501700,26163501700,Census Tract 5017, Wayne County, Michigan,853,246,383,151,73,0
1400000US26163501800,26163501800,Census Tract 5018, Wayne County, Michigan,1737,144,699,634,204,56
1400000US26163501900,26163501900,Census Tract 5019, Wayne County, Michigan,960,190,402,279,83,6
1400000US26163502000,26163502000,Census Tract 5020, Wayne County, Michigan,667,111,282,194,29,51
1400000US26163503100,26163503100,Census Tract 5031, Wayne County, Michigan,1006,133,338,434,98,3
1400000US26163503200,26163503200,Census Tract 5032, Wayne County, Michigan,974,101,541,307,8,17
1400000US26163503300,26163503300,Census Tract 5033, Wayne County, Michigan,1214,108,600,428,64,14
1400000US26163503400,26163503400,Census Tract 5034, Wayne County, Michigan,503,117,190,184,12,0
1400000US26163503500,26163503500,Census Tract 5035, Wayne County, Michigan,1037,227,484,248,46,32
1400000US26163503600,26163503600,Census Tract 5036, Wayne County, Michigan,640,90,252,207,44,47
1400000US26163503900,26163503900,Census Tract 5039, Wayne County, Michigan,592,164,258,154,14,2
1400000US26163504000,26163504000,Census Tract 5040, Wayne County, Michigan,506,152,239,90,25,0
1400000US26163504100,26163504100,Census Tract 5041, Wayne County, Michigan,489,153,275,39,18,4
1400000US26163504200,26163504200,Census Tract 5042, Wayne County, Michigan,595,118,359,99,19,0
1400000US26163504300,26163504300,Census Tract 5043, Wayne County, Michigan,732,202,306,170,32,22
1400000US26163504400,26163504400,Census Tract 5044, Wayne County, Michigan,554,140,262,128,6,18
1400000US26163504700,26163504700,Census Tract 5047, Wayne County, Michigan,660,245,262,153,0,0
1400000US26163504800,26163504800,Census Tract 5048, Wayne County, Michigan,262,56,118,75,13,0
1400000US26163504900,26163504900,Census Tract 5049, Wayne County, Michigan,1256,257,537,282,119,61
1400000US26163505000,26163505000,Census Tract 5050, Wayne County, Michigan,367,118,203,46,0,0
1400000US26163505100,26163505100,Census Tract 5051, Wayne County, Michigan,1411,332,707,280,51,41
1400000US26163505200,26163505200,Census Tract 5052, Wayne County, Michigan,1127,239,514,322,29,23
1400000US26163505400,26163505400,Census Tract 5054, Wayne County, Michigan,841,222,410,157,40,12
1400000US26163505500,26163505500,Census Tract 5055, Wayne County, Michigan,379,134,147,78,20,0
1400000US26163506100,26163506100,Census Tract 5061, Wayne County, Michigan,677,69,405,181,22,0
1400000US26163506200,26163506200,Census Tract 5062, Wayne County, Michigan,673,117,328,174,50,4
1400000US26163506300,26163506300,Census Tract 5063, Wayne County, Michigan,686,161,285,193,41,6
1400000US26163506400,26163506400,Census Tract 5064, Wayne County, Michigan,345,135,144,22,13,31
1400000US26163506500,26163506500,Census Tract 5065, Wayne County, Michigan,776,177,349,165,56,29
1400000US26163506600,26163506600,Census Tract 5066, Wayne County, Michigan,1098,344,489,230,23,12
1400000US26163506700,26163506700,Census Tract 5067, Wayne County, Michigan,384,17,194,168,3,2
1400000US26163506800,26163506800,Census Tract 5068, Wayne County, Michigan,1544,348,856,274,55,11
1400000US26163506900,26163506900,Census Tract 5069, Wayne County, Michigan,1285,160,576,474,55,20
1400000US26163507000,26163507000,Census Tract 5070, Wayne County, Michigan,1031,272,552,135,72,0
1400000US26163507100,26163507100,Census Tract 5071, Wayne County, Michigan,942,185,394,261,93,9
1400000US26163507200,26163507200,Census Tract 5072, Wayne County, Michigan,461,167,148,109,37,0
1400000US26163507300,26163507300,Census Tract 5073, Wayne County, Michigan,785,180,412,103,60,30
1400000US26163507400,26163507400,Census Tract 5074, Wayne County, Michigan,972,186,396,372,18,0
1400000US26163507500,26163507500,Census Tract 5075, Wayne County, Michigan,908,293,440,140,35,0
1400000US26163507800,26163507800,Census Tract 5078, Wayne County, Michigan,172,61,78,26,7,0
1400000US26163507900,26163507900,Census Tract 5079, Wayne County, Michigan,513,139,245,110,19,0
1400000US26163508000,26163508000,Census Tract 5080, Wayne County, Michigan,629,364,209,56,0,0
1400000US26163508100,26163508100,Census Tract 5081, Wayne County, Michigan,473,131,202,128,12,0
1400000US26163510400,26163510400,Census Tract 5104, Wayne County, Michigan,296,89,126,75,6,0
1400000US26163510500,26163510500,Census Tract 5105, Wayne County, Michigan,1121,256,612,200,50,3
1400000US26163510600,26163510600,Census Tract 5106, Wayne County, Michigan,1479,181,748,414,73,63
1400000US26163510700,26163510700,Census Tract 5107, Wayne County, Michigan,504,148,277,63,16,0
1400000US26163511000,26163511000,Census Tract 5110, Wayne County, Michigan,698,273,274,111,31,9
1400000US26163511200,26163511200,Census Tract 5112, Wayne County, Michigan,572,137,248,150,32,5
1400000US26163511300,26163511300,Census Tract 5113, Wayne County, Michigan,708,169,284,205,50,0
1400000US26163511400,26163511400,Census Tract 5114, Wayne County, Michigan,1032,462,309,179,75,7
1400000US26163511900,26163511900,Census Tract 5119, Wayne County, Michigan,701,254,316,68,59,4
1400000US26163512100,26163512100,Census Tract 5121, Wayne County, Michigan,1055,233,507,244,43,28
1400000US26163512200,26163512200,Census Tract 5122, Wayne County, Michigan,435,255,146,30,0,4
1400000US26163512300,26163512300,Census Tract 5123, Wayne County, Michigan,537,275,194,49,19,0
1400000US26163512400,26163512400,Census Tract 5124, Wayne County, Michigan,487,187,221,74,5,0
1400000US26163512600,26163512600,Census Tract 5126, Wayne County, Michigan,517,170,214,98,28,7
1400000US26163512900,26163512900,Census Tract 5129, Wayne County, Michigan,540,238,219,78,5,0
1400000US26163513200,26163513200,Census Tract 5132, Wayne County, Michigan,675,133,360,147,35,0
1400000US26163513300,26163513300,Census Tract 5133, Wayne County, Michigan,1013,95,468,335,78,37
1400000US26163513600,26163513600,Census Tract 5136, Wayne County, Michigan,441,202,178,45,9,7
1400000US26163513700,26163513700,Census Tract 5137, Wayne County, Michigan,1456,490,445,462,53,6
1400000US26163513900,26163513900,Census Tract 5139, Wayne County, Michigan,714,340,232,80,22,40
1400000US26163514100,26163514100,Census Tract 5141, Wayne County, Michigan,915,267,480,168,0,0
1400000US26163514200,26163514200,Census Tract 5142, Wayne County, Michigan,1057,348,539,114,56,0
1400000US26163514300,26163514300,Census Tract 5143, Wayne County, Michigan,1070,443,466,137,10,14
1400000US26163514500,26163514500,Census Tract 5145, Wayne County, Michigan,464,129,244,67,20,4
1400000US26163515200,26163515200,Census Tract 5152, Wayne County, Michigan,590,169,309,85,22,5
1400000US26163515300,26163515300,Census Tract 5153, Wayne County, Michigan,1773,1031,517,190,18,17
1400000US26163515400,26163515400,Census Tract 5154, Wayne County, Michigan,665,134,222,229,50,30
1400000US26163515600,26163515600,Census Tract 5156, Wayne County, Michigan,610,250,306,41,10,3
1400000US26163515700,26163515700,Census Tract 5157, Wayne County, Michigan,2617,937,1237,293,150,0
1400000US26163515900,26163515900,Census Tract 5159, Wayne County, Michigan,471,115,217,65,67,7
1400000US26163516000,26163516000,Census Tract 5160, Wayne County, Michigan,817,371,252,176,5,13
1400000US26163516100,26163516100,Census Tract 5161, Wayne County, Michigan,227,118,72,31,0,6
1400000US26163516200,26163516200,Census Tract 5162, Wayne County, Michigan,266,104,130,3,17,12
1400000US26163516300,26163516300,Census Tract 5163, Wayne County, Michigan,185,48,119,8,0,10
1400000US26163516400,26163516400,Census Tract 5164, Wayne County, Michigan,403,84,216,77,15,11
1400000US26163516500,26163516500,Census Tract 5165, Wayne County, Michigan,1064,103,675,261,13,12
1400000US26163516600,26163516600,Census Tract 5166, Wayne County, Michigan,1087,447,518,91,31,0
1400000US26163516700,26163516700,Census Tract 5167, Wayne County, Michigan,1810,802,827,131,39,11
1400000US26163516800,26163516800,Census Tract 5168, Wayne County, Michigan,280,86,126,36,32,0
1400000US26163516900,26163516900,Census Tract 5169, Wayne County, Michigan,1523,677,688,136,22,0
1400000US26163517000,26163517000,Census Tract 5170, Wayne County, Michigan,2346,365,1595,348,26,12
1400000US26163517100,26163517100,Census Tract 5171, Wayne County, Michigan,818,153,519,134,12,0
1400000US26163517200,26163517200,Census Tract 5172, Wayne County, Michigan,823,254,465,93,6,5
1400000US26163517300,26163517300,Census Tract 5173, Wayne County, Michigan,1164,392,602,114,56,0
1400000US26163517500,26163517500,Census Tract 5175, Wayne County, Michigan,1693,1047,567,73,6,0
1400000US26163518000,26163518000,Census Tract 5180, Wayne County, Michigan,1313,312,609,284,43,65
1400000US26163518400,26163518400,Census Tract 5184, Wayne County, Michigan,156,95,47,14,0,0
1400000US26163518500,26163518500,Census Tract 5185, Wayne County, Michigan,361,115,152,80,14,0
1400000US26163518600,26163518600,Census Tract 5186, Wayne County, Michigan,221,100,97,19,5,0
1400000US26163518800,26163518800,Census Tract 5188, Wayne County, Michigan,288,139,105,40,4,0
1400000US26163518900,26163518900,Census Tract 5189, Wayne County, Michigan,827,369,424,15,19,0
1400000US26163520200,26163520200,Census Tract 5202, Wayne County, Michigan,1025,227,628,145,25,0
1400000US26163520300,26163520300,Census Tract 5203, Wayne County, Michigan,1096,392,528,120,46,10
1400000US26163520400,26163520400,Census Tract 5204, Wayne County, Michigan,1050,407,468,125,32,18
1400000US26163520700,26163520700,Census Tract 5207, Wayne County, Michigan,1831,809,705,317,0,0
1400000US26163520800,26163520800,Census Tract 5208, Wayne County, Michigan,1178,45,869,219,34,11
1400000US26163521100,26163521100,Census Tract 5211, Wayne County, Michigan,827,251,267,243,49,17
1400000US26163521300,26163521300,Census Tract 5213, Wayne County, Michigan,286,53,118,76,22,17
1400000US26163521400,26163521400,Census Tract 5214, Wayne County, Michigan,595,127,253,173,34,8
1400000US26163521500,26163521500,Census Tract 5215, Wayne County, Michigan,755,227,370,138,0,20
1400000US26163521800,26163521800,Census Tract 5218, Wayne County, Michigan,917,543,236,128,10,0
1400000US26163521900,26163521900,Census Tract 5219, Wayne County, Michigan,1412,427,584,323,64,14
1400000US26163522000,26163522000,Census Tract 5220, Wayne County, Michigan,878,326,490,62,0,0
1400000US26163522100,26163522100,Census Tract 5221, Wayne County, Michigan,278,106,117,34,21,0
1400000US26163522200,26163522200,Census Tract 5222, Wayne County, Michigan,170,74,67,25,4,0
1400000US26163522300,26163522300,Census Tract 5223, Wayne County, Michigan,658,422,228,7,1,0
1400000US26163522400,26163522400,Census Tract 5224, Wayne County, Michigan,482,184,274,24,0,0
1400000US26163522500,26163522500,Census Tract 5225, Wayne County, Michigan,862,565,281,16,0,0
1400000US26163523100,26163523100,Census Tract 5231, Wayne County, Michigan,557,107,267,135,37,11
1400000US26163523200,26163523200,Census Tract 5232, Wayne County, Michigan,1186,127,427,443,128,61
1400000US26163523300,26163523300,Census Tract 5233, Wayne County, Michigan,969,162,429,233,84,61
1400000US26163523400,26163523400,Census Tract 5234, Wayne County, Michigan,986,391,331,171,93,0
1400000US26163523800,26163523800,Census Tract 5238, Wayne County, Michigan,1355,203,638,385,50,79
1400000US26163524000,26163524000,Census Tract 5240, Wayne County, Michigan,1004,283,404,254,55,8
1400000US26163524100,26163524100,Census Tract 5241, Wayne County, Michigan,1334,495,515,240,71,13
1400000US26163524200,26163524200,Census Tract 5242, Wayne County, Michigan,1585,373,632,337,182,61
1400000US26163524300,26163524300,Census Tract 5243, Wayne County, Michigan,897,166,392,203,127,9
1400000US26163524500,26163524500,Census Tract 5245, Wayne County, Michigan,45,3,24,10,8,0
1400000US26163524700,26163524700,Census Tract 5247, Wayne County, Michigan,1659,441,769,357,73,19
1400000US26163524800,26163524800,Census Tract 5248, Wayne County, Michigan,1106,207,585,232,77,5
1400000US26163524900,26163524900,Census Tract 5249, Wayne County, Michigan,467,145,103,157,54,8
1400000US26163525000,26163525000,Census Tract 5250, Wayne County, Michigan,333,131,119,52,11,20
1400000US26163525400,26163525400,Census Tract 5254, Wayne County, Michigan,874,292,240,245,72,25
1400000US26163525500,26163525500,Census Tract 5255, Wayne County, Michigan,282,93,88,87,14,0
1400000US26163525600,26163525600,Census Tract 5256, Wayne County, Michigan,431,33,203,138,26,31
1400000US26163525700,26163525700,Census Tract 5257, Wayne County, Michigan,1561,203,650,557,38,113
1400000US26163525800,26163525800,Census Tract 5258, Wayne County, Michigan,627,161,218,118,101,29
1400000US26163526000,26163526000,Census Tract 5260, Wayne County, Michigan,949,136,465,256,74,18
1400000US26163526100,26163526100,Census Tract 5261, Wayne County, Michigan,743,59,434,221,29,0
1400000US26163526200,26163526200,Census Tract 5262, Wayne County, Michigan,837,131,305,276,117,8
1400000US26163526300,26163526300,Census Tract 5263, Wayne County, Michigan,1033,156,385,346,69,77
1400000US26163526400,26163526400,Census Tract 5264, Wayne County, Michigan,454,8,289,97,46,14
1400000US26163526500,26163526500,Census Tract 5265, Wayne County, Michigan,797,301,277,185,34,0
1400000US26163527200,26163527200,Census Tract 5272, Wayne County, Michigan,251,100,73,43,18,17
1400000US26163527300,26163527300,Census Tract 5273, Wayne County, Michigan,307,90,151,66,0,0
1400000US26163530100,26163530100,Census Tract 5301, Wayne County, Michigan,1056,336,455,206,40,19
1400000US26163530200,26163530200,Census Tract 5302, Wayne County, Michigan,1215,251,689,222,39,14
1400000US26163530300,26163530300,Census Tract 5303, Wayne County, Michigan,568,184,213,131,40,0
1400000US26163530400,26163530400,Census Tract 5304, Wayne County, Michigan,507,196,175,102,34,0
1400000US26163530500,26163530500,Census Tract 5305, Wayne County, Michigan,844,134,475,210,25,0
1400000US26163530800,26163530800,Census Tract 5308, Wayne County, Michigan,586,111,372,87,16,0
1400000US26163530900,26163530900,Census Tract 5309, Wayne County, Michigan,653,199,382,56,16,0
1400000US26163531100,26163531100,Census Tract 5311, Wayne County, Michigan,469,270,160,33,6,0
1400000US26163531200,26163531200,Census Tract 5312, Wayne County, Michigan,789,49,303,236,142,59
1400000US26163531300,26163531300,Census Tract 5313, Wayne County, Michigan,396,142,219,35,0,0
1400000US26163531400,26163531400,Census Tract 5314, Wayne County, Michigan,613,144,335,99,22,13
1400000US26163531500,26163531500,Census Tract 5315, Wayne County, Michigan,1000,405,323,265,7,0
1400000US26163531600,26163531600,Census Tract 5316, Wayne County, Michigan,751,213,378,114,36,10
1400000US26163531700,26163531700,Census Tract 5317, Wayne County, Michigan,776,408,311,19,38,0
1400000US26163531800,26163531800,Census Tract 5318, Wayne County, Michigan,740,354,309,56,21,0
1400000US26163531900,26163531900,Census Tract 5319, Wayne County, Michigan,261,95,93,71,2,0
1400000US26163532200,26163532200,Census Tract 5322, Wayne County, Michigan,530,94,292,103,41,0
1400000US26163532300,26163532300,Census Tract 5323, Wayne County, Michigan,364,86,97,95,73,13
1400000US26163532400,26163532400,Census Tract 5324, Wayne County, Michigan,567,235,205,104,23,0
1400000US26163532600,26163532600,Census Tract 5326, Wayne County, Michigan,1019,548,318,134,19,0
1400000US26163532700,26163532700,Census Tract 5327, Wayne County, Michigan,275,158,85,17,8,7
1400000US26163533000,26163533000,Census Tract 5330, Wayne County, Michigan,517,155,196,101,59,6
1400000US26163533100,26163533100,Census Tract 5331, Wayne County, Michigan,665,248,303,104,10,0
1400000US26163533200,26163533200,Census Tract 5332, Wayne County, Michigan,414,88,195,75,39,17
1400000US26163533300,26163533300,Census Tract 5333, Wayne County, Michigan,413,132,260,21,0,0
1400000US26163533400,26163533400,Census Tract 5334, Wayne County, Michigan,937,267,477,127,56,10
1400000US26163533500,26163533500,Census Tract 5335, Wayne County, Michigan,414,108,180,94,32,0
1400000US26163533600,26163533600,Census Tract 5336, Wayne County, Michigan,656,178,264,123,73,18
1400000US26163533700,26163533700,Census Tract 5337, Wayne County, Michigan,412,75,219,87,5,26
1400000US26163533900,26163533900,Census Tract 5339, Wayne County, Michigan,1919,668,908,270,11,62
1400000US26163534100,26163534100,Census Tract 5341, Wayne County, Michigan,799,235,359,184,10,11
1400000US26163534200,26163534200,Census Tract 5342, Wayne County, Michigan,1171,300,465,318,88,0
1400000US26163534300,26163534300,Census Tract 5343, Wayne County, Michigan,598,163,331,60,26,18
